run,depth,thymidine,leucine,pp,abund,chl,doc,doy
HOR0607L2,60,NA,NA,NA,NA,NA,NA,349
HOR0607L2,61,NA,NA,NA,NA,NA,NA,349
HOR0607L2,62,NA,NA,NA,NA,NA,NA,349
HOR0607L2,63,NA,NA,NA,NA,NA,NA,349
HOR0607L2,64,NA,NA,NA,NA,NA,NA,349
HOR0607L2,65,NA,NA,NA,NA,NA,NA,349
HOR0607L2,66,NA,NA,NA,NA,NA,NA,349
HOR0607L2,67,NA,NA,NA,NA,NA,NA,349
HOR0607L2,68,NA,NA,NA,NA,NA,NA,349
HOR0607L2,69,NA,NA,NA,NA,NA,NA,349
HOR0607L2,70,NA,NA,NA,NA,NA,NA,349
WB0607L2,4,NA,NA,NA,NA,NA,NA,352
WB0607L2,5,0.0464407104025363,NA,3.78413462402945,537454.337781861,3.33385247303393,0.0304827017785907,352
WB0607L2,6,0.0484667411393389,NA,2.30295937668638,688447.606181433,2.53626169195099,0.0396902425635758,352
WB0607L2,7,0.0416141804153205,NA,1.34480323692546,631805.93800713,1.57549966527529,0.0454152956079754,352
WB0607L2,8,0.032291083630253,NA,1.00763125258347,369294.269484071,1.03824754803518,0.050925950049588,352
WB0607L2,9,0.0186553229828101,NA,0.825817168279095,218357.550010525,0.995915371226745,0.0629126694065105,352
WB0607L2,10,0.0105065538344757,NA,0.749343559489474,216607.852270191,1.23360863067897,0.0605272733203518,352
WB0607L2,11,0.00580129962858122,NA,0.927439026758527,301996.986098709,1.58934467614527,0.0290211956306438,352
WB0607L2,12,0.00670230222325577,NA,1.89698303622219,316973.861530306,2.20498993412252,0.0806322738492682,352
WB0607L2,13,0.0126714356086752,NA,3.58220854843684,177286.226369746,3.13610263047464,0.195071150808013,352
WB0607L2,14,0.0152613199523441,NA,3.803360761428,163977.518126927,4.28479625034022,0.27478022606779,352
WB0607L2,15,0.000858543260978317,NA,2.1626891597002,380906.811648027,1.77809513276154,0.74342648833758,352
WB0607L2,16,0,NA,1.13999185997916,678631.778962089,0.683602433158859,0.908994194158738,352
WB0607L2,17,0.0052533728685042,NA,0.950840081366209,833056.77150991,0.868733071061625,0.864169244099722,352
WB0607L2,18,0.00940571686554941,NA,1.10176803664376,693769.379389143,1.02274580879295,0.839393096338382,352
WB0607L2,19,0.0122091324372519,NA,1.09930993859422,384376.192960212,0.918484552706203,0.867698377027629,352
WB0607L2,20,0.0126038471071754,NA,0.45,108343.743796548,0.723789771855894,0.902030761177011,352
WB0607L2,21,0.011354509109078,NA,NA,13153.1852087612,0.596039419685327,0.911630971676415,352
WB0607L2,22,0.00942772275142342,NA,NA,23371.7821638851,0.49089844240492,0.919802818357941,352
WB0607L2,23,0.00604046891625082,NA,NA,34462.2251946059,0.440125897713635,0.949337380835421,352
WB0607L2,24,0.00322830983056165,NA,NA,32736.7271836302,0.421187905702001,1.00146211980328,352
WB0607L2,25,0,NA,NA,27835.9705014702,0.411007536901737,1.05560628448137,352
WB0607L2,26,0,NA,NA,27044.5177780463,0.3866401426989,1.13402689800044,352
WB0607L2,27,0,NA,NA,30245.098878896,0.350421421508626,1.21885160161082,352
WB0607L2,28,0,NA,NA,35187.0781391474,0.308720918374567,1.30411100775145,352
WB0607L2,29,0,NA,NA,39547.8074921667,0.27569475560223,1.36862008327528,352
WB0607L2,30,0,NA,NA,41301.1228622693,0.240181255223489,1.4396190719312,352
WB0607L2,31,NA,NA,NA,38766.8876786384,0.215561464211228,1.49642865509067,352
WB0607L2,32,NA,NA,NA,33100.1909452914,0.2007877767974,1.54368156014194,352
WB0607L2,33,NA,NA,NA,26290.5664826712,0.194335373920255,1.57917211281584,352
WB0607L2,34,NA,NA,NA,19860.2614431211,0.190824744434863,1.62635688594535,352
WB0607L2,35,NA,NA,NA,15790.77168543,0.189982519843559,1.6830226355006,352
WB0607L2,36,NA,NA,NA,15925.9943347754,0.189245236210198,1.75596852397686,352
WB0607L2,37,NA,NA,NA,21906.8954935125,0.187008319028141,1.83061597197782,352
WB0607L2,38,NA,NA,NA,35800,0.18,1.95,352
WB0607L2,39,NA,NA,NA,NA,NA,NA,352
WB0607L2,40,NA,NA,NA,NA,NA,NA,352
WB0607L2,41,NA,NA,NA,NA,NA,NA,352
WB0607L2,42,NA,NA,NA,NA,NA,NA,352
WB0607L2,43,NA,NA,NA,NA,NA,NA,352
WB0607L2,44,NA,NA,NA,NA,NA,NA,352
WB0607L2,45,NA,NA,NA,NA,NA,NA,352
WB0607L2,46,NA,NA,NA,NA,NA,NA,352
WB0607L2,47,NA,NA,NA,NA,NA,NA,352
WB0607L2,48,NA,NA,NA,NA,NA,NA,352
WB0607L2,49,NA,NA,NA,NA,NA,NA,352
WB0607L2,50,NA,NA,NA,NA,NA,NA,352
WB0607L2,51,NA,NA,NA,NA,NA,NA,352
WB0607L2,52,NA,NA,NA,NA,NA,NA,352
WB0607L2,53,NA,NA,NA,NA,NA,NA,352
WB0607L2,54,NA,NA,NA,NA,NA,NA,352
WB0607L2,55,NA,NA,NA,NA,NA,NA,352
WB0607L2,56,NA,NA,NA,NA,NA,NA,352
WB0607L2,57,NA,NA,NA,NA,NA,NA,352
WB0607L2,58,NA,NA,NA,NA,NA,NA,352
WB0607L2,59,NA,NA,NA,NA,NA,NA,352
WB0607L2,60,NA,NA,NA,NA,NA,NA,352
WB0607L2,61,NA,NA,NA,NA,NA,NA,352
WB0607L2,62,NA,NA,NA,NA,NA,NA,352
WB0607L2,63,NA,NA,NA,NA,NA,NA,352
WB0607L2,64,NA,NA,NA,NA,NA,NA,352
WB0607L2,65,NA,NA,NA,NA,NA,NA,352
WB0607L2,66,NA,NA,NA,NA,NA,NA,352
WB0607L2,67,NA,NA,NA,NA,NA,NA,352
WB0607L2,68,NA,NA,NA,NA,NA,NA,352
WB0607L2,69,NA,NA,NA,NA,NA,NA,352
WB0607L2,70,NA,NA,NA,NA,NA,NA,352
EB0607L2,4,NA,NA,NA,NA,NA,NA,355
EB0607L2,5,0.0366491207190346,0.684252145910876,2.58622748569362,450205.126714427,1.58929897137795,0.0304038906999492,355
EB0607L2,6,0.0486744552468496,0.99694237577152,2.43322236940762,466673.308006239,1.68317726761986,0.0403719128357557,355
EB0607L2,7,0.0455797825656418,0.961703868121628,1.86517802854133,503438.344584299,1.58013595775672,0.0480312920999901,355
EB0607L2,8,0.0345139347185825,0.724738181241557,1.39732979733141,436189.747248476,1.20314925396011,0.049998254198012,355
EB0607L2,9,0.0163152068380646,0.316655570412535,1.10158512212791,268831.739204373,0.956903118864156,0.0499613398914854,355
EB0607L2,10,0.00568445856691444,0.070079645504484,0.797106273499357,139584.19440632,0.799980318395266,0.0499872441930009,355
EB0607L2,11,0.00125983186615368,0,0.396519291973648,149803.379474334,0.559150779851501,0.0518349189424283,355
EB0607L2,12,0.00283048749342052,0,0.716234445742797,187995.876818876,0.535245345279005,0.058896694583815,355
EB0607L2,13,0.00572584442213517,0.0480935912217348,1.98018612769417,142064.953831824,0.882162282402246,0.0801770097865338,355
EB0607L2,14,0.00561738755523527,0.0632013872455516,2.48960377239561,84282.6633124204,1.06859876302385,0.115202407713807,355
EB0607L2,15,0.00384549637786217,0.0551422655389883,2.2494882987355,45074.8318083043,1.0051991921455,0.148802564932159,355
EB0607L2,16,0.00283023467544068,0.0527913432958732,1.65621873173867,28729.7162377607,0.735450863760747,0.198960477176829,355
EB0607L2,17,0.00220917480190451,0.0585036977939868,1.14144383273862,28670.3177504068,0.50353303102615,0.267480785856107,355
EB0607L2,18,0.00219395647097833,0.0668347869542059,0.792980160391459,35249.1437588418,0.401549564751662,0.4244835621798,355
EB0607L2,19,0.00255713738383143,0.0787331318194859,0.711800582620207,40986.5212826893,0.552135809113784,0.627328684547355,355
EB0607L2,20,0.00279634014774618,0.0831760036293582,0.739278013343439,46914.1383805041,0.700479691219586,0.96535809318735,355
EB0607L2,21,0.00267394429939051,0.0773189938899696,0.609506373970406,54785.6366431291,0.46743077248622,1.35315285886973,355
EB0607L2,22,0.00228216394264498,0.0654236468281973,0.1,61086.9637094464,0.21075458408543,1.61769185852309,355
EB0607L2,23,0.00149945268064703,0.043165948993082,NA,62045.6213880384,0.123382627862081,1.80376966368922,355
EB0607L2,24,0.000812376968623818,0.0241335585772183,NA,58133.7814306646,0.205194373348089,1.86499136986739,355
EB0607L2,25,0,0,NA,50712.7422882099,0.36041837484665,1.90011203037353,355
EB0607L2,26,0,0,NA,41568.5992749897,0.453945481455654,1.95060378367791,355
EB0607L2,27,0,0,NA,31621.1558870627,0.478030351172392,2.00942500553699,355
EB0607L2,28,0,0,NA,21822.1049579325,0.464507323456458,2.10251578942448,355
EB0607L2,29,0,0,NA,13123.139321103,0.433488167097994,2.19006172310387,355
EB0607L2,30,5.42101086242752e-19,0,NA,6475.95181007776,0.389255178117303,2.31236523629503,355
EB0607L2,31,NA,NA,NA,2551.69338633807,0.361555146725445,2.41621345977075,355
EB0607L2,32,NA,NA,NA,889.168293940467,0.336547471715214,2.53726455412417,355
EB0607L2,33,NA,NA,NA,749.551003910298,0.317159611078499,2.62722636206494,355
EB0607L2,34,NA,NA,NA,1378.34366343604,0.302047963883318,2.66143458397632,355
EB0607L2,35,NA,NA,NA,2012.08291053315,0.279097175238654,2.63777215803383,355
EB0607L2,36,NA,NA,NA,1903.91845334126,0.254100480212971,2.55142546912064,355
EB0607L2,37,NA,NA,NA,307,0.21,2.34,355
EB0607L2,38,NA,NA,NA,NA,NA,NA,355
EB0607L2,39,NA,NA,NA,NA,NA,NA,355
EB0607L2,40,NA,NA,NA,NA,NA,NA,355
EB0607L2,41,NA,NA,NA,NA,NA,NA,355
EB0607L2,42,NA,NA,NA,NA,NA,NA,355
EB0607L2,43,NA,NA,NA,NA,NA,NA,355
EB0607L2,44,NA,NA,NA,NA,NA,NA,355
EB0607L2,45,NA,NA,NA,NA,NA,NA,355
EB0607L2,46,NA,NA,NA,NA,NA,NA,355
EB0607L2,47,NA,NA,NA,NA,NA,NA,355
EB0607L2,48,NA,NA,NA,NA,NA,NA,355
EB0607L2,49,NA,NA,NA,NA,NA,NA,355
EB0607L2,50,NA,NA,NA,NA,NA,NA,355
EB0607L2,51,NA,NA,NA,NA,NA,NA,355
EB0607L2,52,NA,NA,NA,NA,NA,NA,355
EB0607L2,53,NA,NA,NA,NA,NA,NA,355
EB0607L2,54,NA,NA,NA,NA,NA,NA,355
EB0607L2,55,NA,NA,NA,NA,NA,NA,355
EB0607L2,56,NA,NA,NA,NA,NA,NA,355
EB0607L2,57,NA,NA,NA,NA,NA,NA,355
EB0607L2,58,NA,NA,NA,NA,NA,NA,355
EB0607L2,59,NA,NA,NA,NA,NA,NA,355
EB0607L2,60,NA,NA,NA,NA,NA,NA,355
EB0607L2,61,NA,NA,NA,NA,NA,NA,355
EB0607L2,62,NA,NA,NA,NA,NA,NA,355
EB0607L2,63,NA,NA,NA,NA,NA,NA,355
EB0607L2,64,NA,NA,NA,NA,NA,NA,355
EB0607L2,65,NA,NA,NA,NA,NA,NA,355
EB0607L2,66,NA,NA,NA,NA,NA,NA,355
EB0607L2,67,NA,NA,NA,NA,NA,NA,355
EB0607L2,68,NA,NA,NA,NA,NA,NA,355
EB0607L2,69,NA,NA,NA,NA,NA,NA,355
EB0607L2,70,NA,NA,NA,NA,NA,NA,355
FRX0708L1,4,NA,NA,NA,NA,NA,NA,316
FRX0708L1,5,0.0011,0.0153,3.32,1070000,3.89,0.13,316
FRX0708L1,6,0.00601707809416161,0.0599039921200757,2.69162606545164,943898.28211343,6.31871742608412,0.229546041335856,316
FRX0708L1,7,0.0105409289233518,0.0645085807687629,2.61631406809235,849810.303109852,5.75093847738061,0.211869555014605,316
FRX0708L1,8,0.00815405233887438,0.0638567766789637,1.1214709800367,815282.781714131,6.82333648083673,0.384102022351809,316
FRX0708L1,9,0.0112051892151299,0.100882778731029,1.34067830440658,963234.283629289,7.76936226333698,0.475585339741134,316
FRX0708L1,10,0.0607652551162604,0.227458093168187,0.535127481156294,971691.798031427,7.30884991024075,0.621919042569877,316
FRX0708L1,11,0.050798062195771,0.282723784743489,0.142194742574544,1292248.78760463,5.50853938946995,0.664259231594871,316
FRX0708L1,12,0.0310378918312596,0.265735302675086,0.45,1578945.40335298,1.80954907815194,1.03611961356595,316
FRX0708L1,13,0.0145905953785196,0.185137270800062,NA,1672661.11106041,0,1.32054234141884,316
FRX0708L1,14,0.00541973066475005,0.0931768010190247,NA,1629520.5759098,0,1.37615636875956,316
FRX0708L1,15,0.000117618162624553,0.00707109462309924,NA,1540205.2993763,1.01334692156824,1.34085453769924,316
FRX0708L1,16,0,0,NA,1495396.78782298,2.20667159057432,1.3525655218312,316
FRX0708L1,17,0,0,NA,1585776.54761289,1.99883517410483,1.54921799474873,316
FRX0708L1,18,NA,NA,NA,NA,NA,NA,316
FRX0708L1,19,NA,NA,NA,NA,NA,NA,316
FRX0708L1,20,NA,NA,NA,NA,NA,NA,316
FRX0708L1,21,NA,NA,NA,NA,NA,NA,316
FRX0708L1,22,NA,NA,NA,NA,NA,NA,316
FRX0708L1,23,NA,NA,NA,NA,NA,NA,316
FRX0708L1,24,NA,NA,NA,NA,NA,NA,316
FRX0708L1,25,NA,NA,NA,NA,NA,NA,316
FRX0708L1,26,NA,NA,NA,NA,NA,NA,316
FRX0708L1,27,NA,NA,NA,NA,NA,NA,316
FRX0708L1,28,NA,NA,NA,NA,NA,NA,316
FRX0708L1,29,NA,NA,NA,NA,NA,NA,316
FRX0708L1,30,NA,NA,NA,NA,NA,NA,316
FRX0708L1,31,NA,NA,NA,NA,NA,NA,316
FRX0708L1,32,NA,NA,NA,NA,NA,NA,316
FRX0708L1,33,NA,NA,NA,NA,NA,NA,316
FRX0708L1,34,NA,NA,NA,NA,NA,NA,316
FRX0708L1,35,NA,NA,NA,NA,NA,NA,316
FRX0708L1,36,NA,NA,NA,NA,NA,NA,316
FRX0708L1,37,NA,NA,NA,NA,NA,NA,316
FRX0708L1,38,NA,NA,NA,NA,NA,NA,316
FRX0708L1,39,NA,NA,NA,NA,NA,NA,316
FRX0708L1,40,NA,NA,NA,NA,NA,NA,316
FRX0708L1,41,NA,NA,NA,NA,NA,NA,316
FRX0708L1,42,NA,NA,NA,NA,NA,NA,316
FRX0708L1,43,NA,NA,NA,NA,NA,NA,316
FRX0708L1,44,NA,NA,NA,NA,NA,NA,316
FRX0708L1,45,NA,NA,NA,NA,NA,NA,316
FRX0708L1,46,NA,NA,NA,NA,NA,NA,316
FRX0708L1,47,NA,NA,NA,NA,NA,NA,316
FRX0708L1,48,NA,NA,NA,NA,NA,NA,316
FRX0708L1,49,NA,NA,NA,NA,NA,NA,316
FRX0708L1,50,NA,NA,NA,NA,NA,NA,316
FRX0708L1,51,NA,NA,NA,NA,NA,NA,316
FRX0708L1,52,NA,NA,NA,NA,NA,NA,316
FRX0708L1,53,NA,NA,NA,NA,NA,NA,316
FRX0708L1,54,NA,NA,NA,NA,NA,NA,316
FRX0708L1,55,NA,NA,NA,NA,NA,NA,316
FRX0708L1,56,NA,NA,NA,NA,NA,NA,316
FRX0708L1,57,NA,NA,NA,NA,NA,NA,316
FRX0708L1,58,NA,NA,NA,NA,NA,NA,316
FRX0708L1,59,NA,NA,NA,NA,NA,NA,316
FRX0708L1,60,NA,NA,NA,NA,NA,NA,316
FRX0708L1,61,NA,NA,NA,NA,NA,NA,316
FRX0708L1,62,NA,NA,NA,NA,NA,NA,316
FRX0708L1,63,NA,NA,NA,NA,NA,NA,316
FRX0708L1,64,NA,NA,NA,NA,NA,NA,316
FRX0708L1,65,NA,NA,NA,NA,NA,NA,316
FRX0708L1,66,NA,NA,NA,NA,NA,NA,316
FRX0708L1,67,NA,NA,NA,NA,NA,NA,316
FRX0708L1,68,NA,NA,NA,NA,NA,NA,316
FRX0708L1,69,NA,NA,NA,NA,NA,NA,316
FRX0708L1,70,NA,NA,NA,NA,NA,NA,316
HOR0708L1,4,0.0012,0.0757,0.31,NA,1.56,0.06,321
HOR0708L1,5,0.00111257663292063,0.0759452030318622,0.349530479602294,NA,1.60138330621221,0.0593225046572539,321
HOR0708L1,6,0.00129097731140994,0.0673276212758828,0.399214669066516,NA,1.5425488790663,0.0880923431705912,321
HOR0708L1,7,0.0016257544876853,0.0512621567597852,0.427253297839202,NA,1.54297687996833,0.112470635493595,321
HOR0708L1,8,0.00179380502808028,0.0406633302859658,0.420989805534564,NA,1.5811123748244,0.130914068581065,321
HOR0708L1,9,0.00175291920841866,0.0337995108728104,0.380629177291922,NA,1.5791210833291,0.14199173567908,321
HOR0708L1,10,0.00161332150444124,0.0329388662007214,0.341257665637529,NA,1.5903163060971,0.150052520295991,321
HOR0708L1,11,0.00148310984604581,0.0340897284639658,0.33573771563636,NA,1.65341849078232,0.155429581919347,321
HOR0708L1,12,0.00156455984382071,0.0343459532493085,0.340364741832886,NA,1.69981676778368,0.159749935958779,321
HOR0708L1,13,0.00198914696822448,0.03112301131802,0.327812170703111,NA,1.69188399604517,0.164550896384968,321
HOR0708L1,14,0.00218566517954558,0.0243010482925017,0.343616252690962,NA,1.94569900475615,0.170358960296389,321
HOR0708L1,15,0.00184261513224385,0.0180316419429165,0.413179991639712,NA,2.55577863815774,0.174712343736168,321
HOR0708L1,16,0.00115770562537315,0.0111483525385457,0.4381799295956,NA,3.06429658786607,0.180104091180698,321
HOR0708L1,17,0.000815682041599901,0.00881391521928536,0.34611465184261,NA,3.0471222480256,0.186933874604398,321
HOR0708L1,18,0.000610934858584101,0.00881869971915519,0.226523184882246,NA,2.69000702074784,0.190054570100171,321
HOR0708L1,19,0.000578934639974542,0.0101703923121592,0.170188348332157,NA,2.2798763757391,0.185419252877596,321
HOR0708L1,20,0.000600223487070085,0.0123182369147904,0.149620344201011,NA,1.82933189828752,0.179958814697067,321
HOR0708L1,21,0.000604337682343495,0.0135651416570475,0.110872964189921,NA,1.51803701938089,0.183784118618944,321
HOR0708L1,22,0.000585673529489333,0.0138686456242741,2.77555756156289e-17,NA,1.29594503792096,0.190121927981819,321
HOR0708L1,23,0.00053584250777228,0.0136766319412148,NA,NA,1.18145714367663,0.192922661911636,321
HOR0708L1,24,0.00048252438793776,0.0132525259584403,NA,NA,1.15017969684915,0.192389366428197,321
HOR0708L1,25,0.00039422800459688,0.0125591375006944,NA,NA,1.16776381960285,0.190179618150281,321
HOR0708L1,26,0.000317865809306981,0.0121105793058912,NA,NA,1.20499881876187,0.187648870407318,321
HOR0708L1,27,0.000206583919708914,0.0118533597240887,NA,NA,1.2091703446127,0.187585595679663,321
HOR0708L1,28,0.000118787540488614,0.0120835070552292,NA,NA,1.15228703097063,0.19115011333763,321
HOR0708L1,29,0,0.0132,NA,NA,1,0.2,321
HOR0708L1,30,NA,NA,NA,NA,NA,NA,321
HOR0708L1,31,NA,NA,NA,NA,NA,NA,321
HOR0708L1,32,NA,NA,NA,NA,NA,NA,321
HOR0708L1,33,NA,NA,NA,NA,NA,NA,321
HOR0708L1,34,NA,NA,NA,NA,NA,NA,321
HOR0708L1,35,NA,NA,NA,NA,NA,NA,321
HOR0708L1,36,NA,NA,NA,NA,NA,NA,321
HOR0708L1,37,NA,NA,NA,NA,NA,NA,321
HOR0708L1,38,NA,NA,NA,NA,NA,NA,321
HOR0708L1,39,NA,NA,NA,NA,NA,NA,321
HOR0708L1,40,NA,NA,NA,NA,NA,NA,321
HOR0708L1,41,NA,NA,NA,NA,NA,NA,321
HOR0708L1,42,NA,NA,NA,NA,NA,NA,321
HOR0708L1,43,NA,NA,NA,NA,NA,NA,321
HOR0708L1,44,NA,NA,NA,NA,NA,NA,321
HOR0708L1,45,NA,NA,NA,NA,NA,NA,321
HOR0708L1,46,NA,NA,NA,NA,NA,NA,321
HOR0708L1,47,NA,NA,NA,NA,NA,NA,321
HOR0708L1,48,NA,NA,NA,NA,NA,NA,321
HOR0708L1,49,NA,NA,NA,NA,NA,NA,321
HOR0708L1,50,NA,NA,NA,NA,NA,NA,321
HOR0708L1,51,NA,NA,NA,NA,NA,NA,321
HOR0708L1,52,NA,NA,NA,NA,NA,NA,321
HOR0708L1,53,NA,NA,NA,NA,NA,NA,321
HOR0708L1,54,NA,NA,NA,NA,NA,NA,321
HOR0708L1,55,NA,NA,NA,NA,NA,NA,321
HOR0708L1,56,NA,NA,NA,NA,NA,NA,321
HOR0708L1,57,NA,NA,NA,NA,NA,NA,321
HOR0708L1,58,NA,NA,NA,NA,NA,NA,321
HOR0708L1,59,NA,NA,NA,NA,NA,NA,321
HOR0708L1,60,NA,NA,NA,NA,NA,NA,321
HOR0708L1,61,NA,NA,NA,NA,NA,NA,321
HOR0708L1,62,NA,NA,NA,NA,NA,NA,321
HOR0708L1,63,NA,NA,NA,NA,NA,NA,321
HOR0708L1,64,NA,NA,NA,NA,NA,NA,321
HOR0708L1,65,NA,NA,NA,NA,NA,NA,321
HOR0708L1,66,NA,NA,NA,NA,NA,NA,321
HOR0708L1,67,NA,NA,NA,NA,NA,NA,321
HOR0708L1,68,NA,NA,NA,NA,NA,NA,321
HOR0708L1,69,NA,NA,NA,NA,NA,NA,321
HOR0708L1,70,NA,NA,NA,NA,NA,NA,321
EB0708L1,4,0.0065,0.0879,NA,9e+05,1.77,NA,328
EB0708L1,5,0.00262091531527563,0.120821608043909,NA,733871.002096296,1.80779107629662,NA,328
EB0708L1,6,0,0.125617878413109,NA,633514.975370893,1.7910702312918,NA,328
EB0708L1,7,0,0.109705076486414,NA,430373.368675831,1.42865008470749,NA,328
EB0708L1,8,0,0.0768691218056975,NA,207836.499528901,1.07439223227215,NA,328
EB0708L1,9,0,0.0533423922747307,NA,96411.5442894064,0.835935579802274,NA,328
EB0708L1,10,0.00104336982448575,0.0378245425848012,NA,71104.7176275316,0.722849282220651,NA,328
EB0708L1,11,0.00187856500020218,0.0435638357900676,NA,80184.849884548,0.575140180484136,NA,328
EB0708L1,12,0.0024524909822428,0.0567166444238516,NA,76912.9352676532,0.633463188994628,NA,328
EB0708L1,13,0.00258589682787416,0.0695011322303625,NA,39165.2425069912,0.976139171094462,NA,328
EB0708L1,14,0.00214141822320267,0.0668538966957314,NA,20822.4766751112,0.970438891081135,NA,328
EB0708L1,15,0.00133978333127432,0.0566394642919962,NA,13924.2310016658,0.722546968588797,NA,328
EB0708L1,16,0.000944324406637706,0.0523698842663049,NA,NA,0.551017246374226,NA,328
EB0708L1,17,0.000711285782020917,0.0511452258291855,NA,NA,0.470133863532328,NA,328
EB0708L1,18,0.00049570464933342,0.0515080367248409,NA,20869.1942101925,0.551380837106698,NA,328
EB0708L1,19,0.000313207343007621,0.0513218329765098,NA,91469.7944247064,0.805782978573496,NA,328
EB0708L1,20,8.96498098580581e-05,0.0483025420824652,NA,165255.939778822,0.875892803338301,NA,328
EB0708L1,21,0,0.042999493276262,NA,194520.690443422,0.535920205275025,NA,328
EB0708L1,22,0,0.0327226084811346,NA,180748.717628853,0.187500162822385,NA,328
EB0708L1,23,0,0.0235879940980746,NA,137221.577778407,0.0506527408056403,NA,328
EB0708L1,24,1.90299394199789e-05,0.0140682767579115,NA,81562.8663258008,0.134455450859756,NA,328
EB0708L1,25,0.000102470919661039,0.0020798232645486,NA,31621.225585656,0.305352136701819,NA,328
EB0708L1,26,0.000162608931425662,0,NA,4398.20889100277,0.388023333094272,NA,328
EB0708L1,27,0.000213926701527705,0,NA,NA,0.414132061638384,NA,328
EB0708L1,28,0.000213304471487128,0,NA,931.941453391402,0.39263898507518,NA,328
EB0708L1,29,0.000134718140247653,0,NA,11687.36499064,0.338918541875114,NA,328
EB0708L1,30,0,2.16840434497101e-18,NA,21395.2240782331,0.293863063476883,NA,328
EB0708L1,31,NA,NA,NA,25119.9923204192,0.255880794266028,NA,328
EB0708L1,32,NA,NA,NA,23379.4065084482,0.239229868539169,NA,328
EB0708L1,33,NA,NA,NA,18322.5028689156,0.228281859802126,NA,328
EB0708L1,34,NA,NA,NA,11859.5474149471,0.221988503209139,NA,328
EB0708L1,35,NA,NA,NA,6344.8967927931,0.209896913082169,NA,328
EB0708L1,36,NA,NA,NA,3668.47270524054,0.191416257131428,NA,328
EB0708L1,37,NA,NA,NA,6020,0.15,NA,328
EB0708L1,38,NA,NA,NA,NA,NA,NA,328
EB0708L1,39,NA,NA,NA,NA,NA,NA,328
EB0708L1,40,NA,NA,NA,NA,NA,NA,328
EB0708L1,41,NA,NA,NA,NA,NA,NA,328
EB0708L1,42,NA,NA,NA,NA,NA,NA,328
EB0708L1,43,NA,NA,NA,NA,NA,NA,328
EB0708L1,44,NA,NA,NA,NA,NA,NA,328
EB0708L1,45,NA,NA,NA,NA,NA,NA,328
EB0708L1,46,NA,NA,NA,NA,NA,NA,328
EB0708L1,47,NA,NA,NA,NA,NA,NA,328
EB0708L1,48,NA,NA,NA,NA,NA,NA,328
EB0708L1,49,NA,NA,NA,NA,NA,NA,328
EB0708L1,50,NA,NA,NA,NA,NA,NA,328
EB0708L1,51,NA,NA,NA,NA,NA,NA,328
EB0708L1,52,NA,NA,NA,NA,NA,NA,328
EB0708L1,53,NA,NA,NA,NA,NA,NA,328
EB0708L1,54,NA,NA,NA,NA,NA,NA,328
EB0708L1,55,NA,NA,NA,NA,NA,NA,328
EB0708L1,56,NA,NA,NA,NA,NA,NA,328
EB0708L1,57,NA,NA,NA,NA,NA,NA,328
EB0708L1,58,NA,NA,NA,NA,NA,NA,328
EB0708L1,59,NA,NA,NA,NA,NA,NA,328
EB0708L1,60,NA,NA,NA,NA,NA,NA,328
EB0708L1,61,NA,NA,NA,NA,NA,NA,328
EB0708L1,62,NA,NA,NA,NA,NA,NA,328
EB0708L1,63,NA,NA,NA,NA,NA,NA,328
EB0708L1,64,NA,NA,NA,NA,NA,NA,328
EB0708L1,65,NA,NA,NA,NA,NA,NA,328
EB0708L1,66,NA,NA,NA,NA,NA,NA,328
EB0708L1,67,NA,NA,NA,NA,NA,NA,328
EB0708L1,68,NA,NA,NA,NA,NA,NA,328
EB0708L1,69,NA,NA,NA,NA,NA,NA,328
EB0708L1,70,NA,NA,NA,NA,NA,NA,328
WB0708L1,4,0.004,0.0475,1.16,204000,2.12,NA,330
WB0708L1,5,0.000832828519685387,0.0158887599028883,1.22897084028258,99097.9094288814,1.94671473197774,NA,330
WB0708L1,6,0,0,1.85084643783605,312805.348325602,2.19680492351384,NA,330
WB0708L1,7,0,0,1.57659766669148,335341.782634341,2.11442037057772,NA,330
WB0708L1,8,0,0.00327580155097887,0.934671143098491,227263.832445924,1.72640691319413,NA,330
WB0708L1,9,0,0.0141239723981929,0.831611709418075,157618.263320986,1.4408045166236,NA,330
WB0708L1,10,0.00148621660225041,0.0283188304964576,0.825962064192749,155885.671788838,1.18234925310511,NA,330
WB0708L1,11,0.00261739310267615,0.0368642455102596,0.516442334163055,196384.385240951,1.18235478203721,NA,330
WB0708L1,12,0.00353068168530449,0.0481371955161007,0.915073051170894,172495.238041251,1.8479884848185,NA,330
WB0708L1,13,0.00421545670949399,0.0767990483915353,3.19009972819597,48239.904583337,4.1527729366999,NA,330
WB0708L1,14,0.0038121405236609,0.102717460374487,5.10526785468515,44330.98814415,5.89667143348689,NA,330
WB0708L1,15,0.000994088907768424,0.0879313978247717,0.992639909579769,57213.5176302452,2.15162335228266,NA,330
WB0708L1,16,0.000161439048563611,0.0668532257272697,0,44613.2137155147,0,NA,330
WB0708L1,17,0.000340881316149726,0.0476045549364269,0.174475980279462,29062.2968132625,0.722609402106536,NA,330
WB0708L1,18,0.0007169386711655,0.0272978416425488,1.81977328959503,32116.269709224,1.02294612231658,NA,330
WB0708L1,19,0.000861065956932003,0.0161356152777189,2.59301877198307,49729.9670837344,0.815651151498391,NA,330
WB0708L1,20,0.00090235001868666,0.00590343305080053,0.0100000000000022,71299.9480672593,0.482312205248429,NA,330
