DATASET_CODE	LOCATION NAME	LOCATION CODE	LIMNO_RUN	DATE_TIME	SEASON	DEPTH (m)	CHL (ug chl-a/L)	FILE NAME	DEPTH MASL
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0708L11	4/8/2008	15	15	0.91	LIMNO_CHL_A_DEPTH_0708.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0708L11	4/8/2008	15	9	13.62	LIMNO_CHL_A_DEPTH_0708.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0708L11	4/8/2008	15	7	8.36	LIMNO_CHL_A_DEPTH_0708.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0708L11	4/8/2008	15	6	3.2	LIMNO_CHL_A_DEPTH_0708.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0708L11	4/8/2008	15	5	2.86	LIMNO_CHL_A_DEPTH_0708.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0708L11	4/8/2008	15	17.5	0.89	LIMNO_CHL_A_DEPTH_0708.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0708L11	4/8/2008	15	8	11.3	LIMNO_CHL_A_DEPTH_0708.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0708L12	4/10/2008	15	10	1.33	LIMNO_CHL_A_DEPTH_0708.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0708L12	4/10/2008	15	8	2.05	LIMNO_CHL_A_DEPTH_0708.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0708L12	4/10/2008	15	6	3.07	LIMNO_CHL_A_DEPTH_0708.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0708L12	4/10/2008	15	5	3.79	LIMNO_CHL_A_DEPTH_0708.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0708L12	4/10/2008	15	4	3.9	LIMNO_CHL_A_DEPTH_0708.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0708L12	4/10/2008	15	37	0.19	LIMNO_CHL_A_DEPTH_0708.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0708L12	4/10/2008	15	35	0.24	LIMNO_CHL_A_DEPTH_0708.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0708L12	4/10/2008	15	30	0.39	LIMNO_CHL_A_DEPTH_0708.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0708L12	4/10/2008	15	25	0.44	LIMNO_CHL_A_DEPTH_0708.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0708L12	4/10/2008	15	22	0.19	LIMNO_CHL_A_DEPTH_0708.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0708L12	4/10/2008	15	20	0.11	LIMNO_CHL_A_DEPTH_0708.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0708L12	4/10/2008	15	18	0.34	LIMNO_CHL_A_DEPTH_0708.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0708L12	4/10/2008	15	12	2.69	LIMNO_CHL_A_DEPTH_0708.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0708L12	4/10/2008	15	13	3.97	LIMNO_CHL_A_DEPTH_0708.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0708L12	4/10/2008	15	15	1.28	LIMNO_CHL_A_DEPTH_0708.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L1	11/12/2008	16	15	0.65	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L1	11/12/2008	16	12	2.2	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L1	11/12/2008	16	11	3.69	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L1	11/12/2008	16	10	10.13	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L1	11/12/2008	16	18	0.67	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L1	11/12/2008	16	8	4.22	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L1	11/12/2008	16	7	4.35	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L1	11/12/2008	16	6	2.98	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L1	11/12/2008	16	5	2.38	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L1	11/12/2008	16	9	8.25	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L1	11/17/2008	16	25	1.94	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L1	11/17/2008	16	29	1.42	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L1	11/17/2008	16	22	2.11	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L1	11/17/2008	16	20	1.9	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L1	11/17/2008	16	18	1.78	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L1	11/17/2008	16	16	1.87	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L1	11/17/2008	16	14	1.46	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L1	11/17/2008	16	12	1.23	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L1	11/17/2008	16	10	1.02	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L1	11/17/2008	16	8	1.04	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L1	11/17/2008	16	4	1.51	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L1	11/17/2008	16	6	1.22	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L1	11/17/2008	16	5	1.31	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L1	11/22/2008	16	6	0.91	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L1	11/22/2008	16	5	0.96	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L1	11/22/2008	16	4	1.3	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L1	11/22/2008	16	8	0.59	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L1	11/22/2008	16	37	0.11	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L1	11/22/2008	16	35	0.17	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L1	11/22/2008	16	30	0.22	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L1	11/22/2008	16	25	0.28	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L1	11/22/2008	16	22	0.12	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L1	11/22/2008	16	20	0.28	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L1	11/22/2008	16	18	0.21	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L1	11/22/2008	16	15	0.39	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L1	11/22/2008	16	13	0.79	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L1	11/22/2008	16	12	0.54	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L1	11/22/2008	16	10	0.54	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L1	11/25/2008	16	4	0.96	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L1	11/25/2008	16	38	0.16	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L1	11/25/2008	16	6	1.05	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L1	11/25/2008	16	8	1.01	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L1	11/25/2008	16	35	0.2	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L1	11/25/2008	16	30	0.25	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L1	11/25/2008	16	25	0.32	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L1	11/25/2008	16	22	0.28	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L1	11/25/2008	16	20	0.34	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L1	11/25/2008	16	17	0.81	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L1	11/25/2008	16	15	2.1	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L1	11/25/2008	16	14	2.88	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L1	11/25/2008	16	13	1.27	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L1	11/25/2008	16	12	0.87	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L1	11/25/2008	16	10	1.07	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L1	11/25/2008	16	5	1.12	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Miers	MIELT1	MIE0809	12/11/2008	16	17	1.13	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Miers	MIELT1	MIE0809	12/11/2008	16	16	0.49	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Miers	MIELT1	MIE0809	12/11/2008	16	14	0.45	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Miers	MIELT1	MIE0809	12/11/2008	16	12	0.46	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Miers	MIELT1	MIE0809	12/11/2008	16	18	2.03	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Miers	MIELT1	MIE0809	12/11/2008	16	8	0.29	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Miers	MIELT1	MIE0809	12/11/2008	16	6	0.21	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Miers	MIELT1	MIE0809	12/11/2008	16	5	0.2	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Miers	MIELT1	MIE0809	12/11/2008	16	10	0.45	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L2	12/13/2008	16	7	3.46	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L2	12/13/2008	16	18	0.83	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L2	12/13/2008	16	15	0.94	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L2	12/13/2008	16	12	2.18	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L2	12/13/2008	16	11	3.56	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L2	12/13/2008	16	10	7.22	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L2	12/13/2008	16	9	5.11	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L2	12/13/2008	16	8	4.2	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L2	12/13/2008	16	6	1.96	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L2	12/13/2008	16	5	1.69	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L2	12/16/2008	16	5	1.15	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L2	12/16/2008	16	4	1.11	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L2	12/16/2008	16	12	1.34	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L2	12/16/2008	16	6	1.17	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L2	12/16/2008	16	8	1.12	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L2	12/16/2008	16	14	1.6	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L2	12/16/2008	16	20	1.93	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L2	12/16/2008	16	16	1.88	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L2	12/16/2008	16	10	1.16	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L2	12/16/2008	16	29	1.32	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L2	12/16/2008	16	25	1.41	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L2	12/16/2008	16	22	1.86	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L2	12/16/2008	16	18	1.96	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L2	12/19/2008	16	25	0.22	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L2	12/19/2008	16	30	0.26	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L2	12/19/2008	16	35	0.17	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L2	12/19/2008	16	37	0.13	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L2	12/19/2008	16	4	0.85	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L2	12/19/2008	16	5	1.91	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L2	12/19/2008	16	6	1.3	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L2	12/19/2008	16	8	0.57	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L2	12/19/2008	16	10	0.44	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L2	12/19/2008	16	12	0.48	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L2	12/19/2008	16	13	0.65	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L2	12/19/2008	16	15	0.51	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L2	12/19/2008	16	18	0.3	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L2	12/19/2008	16	20	0.4	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L2	12/19/2008	16	22	0.12	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L2	12/22/2008	16	4	1.53	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L2	12/22/2008	16	38	0.17	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L2	12/22/2008	16	6	1.09	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L2	12/22/2008	16	8	0.73	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L2	12/22/2008	16	10	0.66	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L2	12/22/2008	16	12	1	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L2	12/22/2008	16	13	2.28	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L2	12/22/2008	16	14	4.17	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L2	12/22/2008	16	15	2.15	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L2	12/22/2008	16	17	0.96	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L2	12/22/2008	16	20	0.53	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L2	12/22/2008	16	22	0.27	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L2	12/22/2008	16	25	0.27	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L2	12/22/2008	16	30	0.25	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L2	12/22/2008	16	35	0.21	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0809L2	12/22/2008	16	5	1.22	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L3	12/30/2008	16	15	0.73	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L3	12/30/2008	16	18	0.74	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L3	12/30/2008	16	12	0.68	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L3	12/30/2008	16	11	1.71	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L3	12/30/2008	16	10	11.08	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L3	12/30/2008	16	9	9.98	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L3	12/30/2008	16	8	8.13	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L3	12/30/2008	16	7	3.01	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L3	12/30/2008	16	6	2.18	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0809L3	12/30/2008	16	5	1.56	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L3	12/31/2008	16	22	1.13	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L3	12/31/2008	16	25	0.9	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L3	12/31/2008	16	29	0.33	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L3	12/31/2008	16	20	1.39	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L3	12/31/2008	16	18	1.11	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L3	12/31/2008	16	16	1.45	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L3	12/31/2008	16	4	0.86	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L3	12/31/2008	16	12	1.17	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L3	12/31/2008	16	10	1.2	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L3	12/31/2008	16	8	1.04	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L3	12/31/2008	16	6	1.17	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L3	12/31/2008	16	5	1.17	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0809L3	12/31/2008	16	14	0.92	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L3	1/2/2009	16	37	0.13	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L3	1/2/2009	16	10	0.47	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L3	1/2/2009	16	8	0.71	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L3	1/2/2009	16	6	0.78	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L3	1/2/2009	16	5	1.22	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L3	1/2/2009	16	4	1.6	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L3	1/2/2009	16	13	1.46	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L3	1/2/2009	16	15	0.49	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L3	1/2/2009	16	18	0.32	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L3	1/2/2009	16	20	0.37	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L3	1/2/2009	16	22	0.16	LIMNO_CHL_A_DEPTH_0809.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0809L3	1/2/2009	16	25	0.32	LIMNO_CHL_A_DEPTH_0809.csv	
