DATASET_CODE	LIMNO_RUN	LOCATION NAME	LOCATION CODE	SEASON	DOY	DATE_TIME	DEPTH (m)	DOC (mg/L)	DOC (mM)	FILE NAME	DEPTH MASL
LIMNO_DOC	EB9495L3	East Lake Bonney	BONE30	2		12/17/1994	20	22.31	1.86	LIMNO.XLS	
LIMNO_DOC	EB9495L3	East Lake Bonney	BONE30	2		12/17/1994	18	18.88	1.57	LIMNO.XLS	
LIMNO_DOC	EB9495L3	East Lake Bonney	BONE30	2		12/17/1994	15	1.83	0.15	LIMNO.XLS	
LIMNO_DOC	EB9495L3	East Lake Bonney	BONE30	2		12/17/1994	13	1.81	0.15	LIMNO.XLS	
LIMNO_DOC	EB9495L3	East Lake Bonney	BONE30	2		12/17/1994	12	0.78	0.06	LIMNO.XLS	
LIMNO_DOC	EB9495L3	East Lake Bonney	BONE30	2		12/17/1994	10	0.53	0.04	LIMNO.XLS	
LIMNO_DOC	EB9495L3	East Lake Bonney	BONE30	2		12/17/1994	8	8.1	0.67	LIMNO.XLS	
LIMNO_DOC	EB9495L3	East Lake Bonney	BONE30	2		12/17/1994	5	1.74	0.14	LIMNO.XLS	
LIMNO_DOC	EB9495L3	East Lake Bonney	BONE30	2		12/17/1994	6	0.65	0.05	LIMNO.XLS	
LIMNO_DOC	WB9495L3	West Lake Bonney	BONW20	2		12/19/1994	10	0.46	0.04	LIMNO.XLS	
LIMNO_DOC	WB9495L3	West Lake Bonney	BONW20	2		12/19/1994	25	11.26	0.94	LIMNO.XLS	
LIMNO_DOC	WB9495L3	West Lake Bonney	BONW20	2		12/19/1994	6	1.42	0.12	LIMNO.XLS	
LIMNO_DOC	WB9495L3	West Lake Bonney	BONW20	2		12/19/1994	5	0.49	0.04	LIMNO.XLS	
LIMNO_DOC	WB9495L3	West Lake Bonney	BONW20	2		12/19/1994	12	1.7	0.14	LIMNO.XLS	
LIMNO_DOC	WB9495L3	West Lake Bonney	BONW20	2		12/19/1994	13	2.42	0.2	LIMNO.XLS	
LIMNO_DOC	WB9495L3	West Lake Bonney	BONW20	2		12/19/1994	14	9.6	0.8	LIMNO.XLS	
LIMNO_DOC	WB9495L3	West Lake Bonney	BONW20	2		12/19/1994	15	8.11	0.68	LIMNO.XLS	
LIMNO_DOC	WB9495L3	West Lake Bonney	BONW20	2		12/19/1994	17	13.04	1.09	LIMNO.XLS	
LIMNO_DOC	WB9495L3	West Lake Bonney	BONW20	2		12/19/1994	20	9.98	0.83	LIMNO.XLS	
LIMNO_DOC	WB9495L3	West Lake Bonney	BONW20	2		12/19/1994	22	10.1	0.84	LIMNO.XLS	
LIMNO_DOC	WB9495L3	West Lake Bonney	BONW20	2		12/19/1994	38	22.16	1.85	LIMNO.XLS	
LIMNO_DOC	WB9495L3	West Lake Bonney	BONW20	2		12/19/1994	35	17.05	1.42	LIMNO.XLS	
LIMNO_DOC	WB9495L3	West Lake Bonney	BONW20	2		12/19/1994	30	16.89	1.41	LIMNO.XLS	
LIMNO_DOC	WB9495L3	West Lake Bonney	BONW20	2		12/19/1994	8	0.73	0.06	LIMNO.XLS	
LIMNO_DOC	HOA9495L3	Lake Hoare	HORLT1	2		12/24/1994	5	1.91	0.16	LIMNO.XLS	69.116
LIMNO_DOC	HOA9495L3	Lake Hoare	HORLT1	2		12/24/1994	6	1.93	0.16	LIMNO.XLS	68.116
LIMNO_DOC	HOA9495L3	Lake Hoare	HORLT1	2		12/24/1994	8	1.86	0.15	LIMNO.XLS	66.116
LIMNO_DOC	HOA9495L3	Lake Hoare	HORLT1	2		12/24/1994	10	1.97	0.16	LIMNO.XLS	64.116
LIMNO_DOC	HOA9495L3	Lake Hoare	HORLT1	2		12/24/1994	12	2.54	0.21	LIMNO.XLS	62.116
LIMNO_DOC	HOA9495L3	Lake Hoare	HORLT1	2		12/24/1994	14	2.77	0.23	LIMNO.XLS	60.116
LIMNO_DOC	HOA9495L3	Lake Hoare	HORLT1	2		12/24/1994	16	3.19	0.27	LIMNO.XLS	58.116
LIMNO_DOC	HOA9495L3	Lake Hoare	HORLT1	2		12/24/1994	18	3.02	0.25	LIMNO.XLS	56.116
LIMNO_DOC	HOA9495L3	Lake Hoare	HORLT1	2		12/24/1994	20	2.94	0.24	LIMNO.XLS	54.116
LIMNO_DOC	HOA9495L3	Lake Hoare	HORLT1	2		12/24/1994	22	2.86	0.24	LIMNO.XLS	52.116
LIMNO_DOC	HOA9495L3	Lake Hoare	HORLT1	2		12/24/1994	25	2.85	0.24	LIMNO.XLS	49.116
LIMNO_DOC	HOA9495L3	Lake Hoare	HORLT1	2		12/24/1994	30	3.09	0.26	LIMNO.XLS	44.116
LIMNO_DOC	FRX9495L3	Lake Fryxell	FRXLT1	2		12/30/1994	15	17.49	1.46	LIMNO.XLS	2.52042464
LIMNO_DOC	FRX9495L3	Lake Fryxell	FRXLT1	2		12/30/1994	12	12.78	1.06	LIMNO.XLS	5.52042464
LIMNO_DOC	FRX9495L3	Lake Fryxell	FRXLT1	2		12/30/1994	11	10.62	0.88	LIMNO.XLS	6.52042464
LIMNO_DOC	FRX9495L3	Lake Fryxell	FRXLT1	2		12/30/1994	10	9.51	0.79	LIMNO.XLS	7.52042464
LIMNO_DOC	FRX9495L3	Lake Fryxell	FRXLT1	2		12/30/1994	18			LIMNO.XLS	-0.47957536
LIMNO_DOC	FRX9495L3	Lake Fryxell	FRXLT1	2		12/30/1994	8	4.03	0.34	LIMNO.XLS	9.52042464
LIMNO_DOC	FRX9495L3	Lake Fryxell	FRXLT1	2		12/30/1994	7	3.41	0.28	LIMNO.XLS	10.52042464
LIMNO_DOC	FRX9495L3	Lake Fryxell	FRXLT1	2		12/30/1994	6	3.31	0.28	LIMNO.XLS	11.52042464
LIMNO_DOC	FRX9495L3	Lake Fryxell	FRXLT1	2		12/30/1994	5	2.11	0.18	LIMNO.XLS	12.52042464
LIMNO_DOC	FRX9495L3	Lake Fryxell	FRXLT1	2		12/30/1994	9	5.28	0.44	LIMNO.XLS	8.52042464
LIMNO_DOC	EB9495L4	East Lake Bonney	BONE30	2		1/10/1995	37	27.94	2.33	LIMNO.XLS	
LIMNO_DOC	EB9495L4	East Lake Bonney	BONE30	2		1/10/1995	35	34.14	2.84	LIMNO.XLS	
LIMNO_DOC	EB9495L4	East Lake Bonney	BONE30	2		1/10/1995	30	27.79	2.31	LIMNO.XLS	
LIMNO_DOC	EB9495L4	East Lake Bonney	BONE30	2		1/10/1995	25	26.29	2.19	LIMNO.XLS	
LIMNO_DOC	EB9495L4	East Lake Bonney	BONE30	2		1/10/1995	22	18.16	1.51	LIMNO.XLS	
LIMNO_DOC	EB9495L4	East Lake Bonney	BONE30	2		1/10/1995	20	16.82	1.4	LIMNO.XLS	
LIMNO_DOC	EB9495L4	East Lake Bonney	BONE30	2		1/10/1995	6	0.53	0.04	LIMNO.XLS	
LIMNO_DOC	EB9495L4	East Lake Bonney	BONE30	2		1/10/1995	15	5.03	0.42	LIMNO.XLS	
LIMNO_DOC	EB9495L4	East Lake Bonney	BONE30	2		1/10/1995	13	5.61	0.47	LIMNO.XLS	
LIMNO_DOC	EB9495L4	East Lake Bonney	BONE30	2		1/10/1995	12	5.52	0.46	LIMNO.XLS	
LIMNO_DOC	EB9495L4	East Lake Bonney	BONE30	2		1/10/1995	10	0.5	0.04	LIMNO.XLS	
LIMNO_DOC	EB9495L4	East Lake Bonney	BONE30	2		1/10/1995	8	0.46	0.04	LIMNO.XLS	
LIMNO_DOC	EB9495L4	East Lake Bonney	BONE30	2		1/10/1995	5	0.89	0.07	LIMNO.XLS	
LIMNO_DOC	EB9495L4	East Lake Bonney	BONE30	2		1/10/1995	18	6.74	0.56	LIMNO.XLS	
LIMNO_DOC	WB9495L4	West Lake Bonney	BONW20	2		1/12/1995	35	17.4	1.45	LIMNO.XLS	
LIMNO_DOC	WB9495L4	West Lake Bonney	BONW20	2		1/12/1995	38	22.44	1.87	LIMNO.XLS	
LIMNO_DOC	WB9495L4	West Lake Bonney	BONW20	2		1/12/1995	30	18.34	1.53	LIMNO.XLS	
LIMNO_DOC	WB9495L4	West Lake Bonney	BONW20	2		1/12/1995	25	10.71	0.89	LIMNO.XLS	
LIMNO_DOC	WB9495L4	West Lake Bonney	BONW20	2		1/12/1995	22	9.65	0.8	LIMNO.XLS	
LIMNO_DOC	WB9495L4	West Lake Bonney	BONW20	2		1/12/1995	20	10.39	0.87	LIMNO.XLS	
LIMNO_DOC	WB9495L4	West Lake Bonney	BONW20	2		1/12/1995	17	10.07	0.84	LIMNO.XLS	
LIMNO_DOC	WB9495L4	West Lake Bonney	BONW20	2		1/12/1995	15	8.95	0.75	LIMNO.XLS	
LIMNO_DOC	WB9495L4	West Lake Bonney	BONW20	2		1/12/1995	14	7.98	0.66	LIMNO.XLS	
LIMNO_DOC	WB9495L4	West Lake Bonney	BONW20	2		1/12/1995	13	8.16	0.68	LIMNO.XLS	
LIMNO_DOC	WB9495L4	West Lake Bonney	BONW20	2		1/12/1995	12	0.91	0.08	LIMNO.XLS	
LIMNO_DOC	WB9495L4	West Lake Bonney	BONW20	2		1/12/1995	10	1.06	0.09	LIMNO.XLS	
LIMNO_DOC	WB9495L4	West Lake Bonney	BONW20	2		1/12/1995	8	0.61	0.05	LIMNO.XLS	
LIMNO_DOC	WB9495L4	West Lake Bonney	BONW20	2		1/12/1995	6	0.66	0.05	LIMNO.XLS	
LIMNO_DOC	WB9495L4	West Lake Bonney	BONW20	2		1/12/1995	5	1.59	0.13	LIMNO.XLS	
LIMNO_DOC	FRX9495L4	Lake Fryxell	FRXLT1	2		1/17/1995	8	3.61	0.3	LIMNO.XLS	9.49
LIMNO_DOC	FRX9495L4	Lake Fryxell	FRXLT1	2		1/17/1995	5	1.86	0.15	LIMNO.XLS	12.49
LIMNO_DOC	FRX9495L4	Lake Fryxell	FRXLT1	2		1/17/1995	6	2.34	0.19	LIMNO.XLS	11.49
LIMNO_DOC	FRX9495L4	Lake Fryxell	FRXLT1	2		1/17/1995	7	2.99	0.25	LIMNO.XLS	10.49
LIMNO_DOC	FRX9495L4	Lake Fryxell	FRXLT1	2		1/17/1995	9	9.98	0.83	LIMNO.XLS	8.49
LIMNO_DOC	FRX9495L4	Lake Fryxell	FRXLT1	2		1/17/1995	15	18.75	1.56	LIMNO.XLS	2.49
LIMNO_DOC	FRX9495L4	Lake Fryxell	FRXLT1	2		1/17/1995	12	12.02	1	LIMNO.XLS	5.49
LIMNO_DOC	FRX9495L4	Lake Fryxell	FRXLT1	2		1/17/1995	11	12.23	1.02	LIMNO.XLS	6.49
LIMNO_DOC	FRX9495L4	Lake Fryxell	FRXLT1	2		1/17/1995	10	8.1	0.67	LIMNO.XLS	7.49
LIMNO_DOC	FRX9495L4	Lake Fryxell	FRXLT1	2		1/17/1995	18	22.32	1.86	LIMNO.XLS	-0.51
LIMNO_DOC	HOA9495L4	Lake Hoare	HORLT1	2		1/20/1995	25	3.28	0.27	LIMNO.XLS	49.097
LIMNO_DOC	HOA9495L4	Lake Hoare	HORLT1	2		1/20/1995	22	4.12	0.34	LIMNO.XLS	52.097
LIMNO_DOC	HOA9495L4	Lake Hoare	HORLT1	2		1/20/1995	20	3.24	0.27	LIMNO.XLS	54.097
LIMNO_DOC	HOA9495L4	Lake Hoare	HORLT1	2		1/20/1995	18	3.41	0.28	LIMNO.XLS	56.097
LIMNO_DOC	HOA9495L4	Lake Hoare	HORLT1	2		1/20/1995	16	3.39	0.28	LIMNO.XLS	58.097
LIMNO_DOC	HOA9495L4	Lake Hoare	HORLT1	2		1/20/1995	14	3.37	0.28	LIMNO.XLS	60.097
LIMNO_DOC	HOA9495L4	Lake Hoare	HORLT1	2		1/20/1995	12	2.65	0.22	LIMNO.XLS	62.097
LIMNO_DOC	HOA9495L4	Lake Hoare	HORLT1	2		1/20/1995	10	2.25	0.19	LIMNO.XLS	64.097
LIMNO_DOC	HOA9495L4	Lake Hoare	HORLT1	2		1/20/1995	8	1.91	0.16	LIMNO.XLS	66.097
LIMNO_DOC	HOA9495L4	Lake Hoare	HORLT1	2		1/20/1995	6	1.77	0.15	LIMNO.XLS	68.097
LIMNO_DOC	HOA9495L4	Lake Hoare	HORLT1	2		1/20/1995	30	2.33	0.19	LIMNO.XLS	44.097
LIMNO_DOC	HOA9495L4	Lake Hoare	HORLT1	2		1/20/1995	5	1.66	0.14	LIMNO.XLS	69.097
LIMNO_DOC	HOA9596L1	Lake Hoare	HORLT1	3		9/7/1995	22	1.93	0.16	LIMNO.XLS	52.032
LIMNO_DOC	HOA9596L1	Lake Hoare	HORLT1	3		9/7/1995	20	2.37	0.2	LIMNO.XLS	54.032
LIMNO_DOC	HOA9596L1	Lake Hoare	HORLT1	3		9/7/1995	18	2.28	0.19	LIMNO.XLS	56.032
LIMNO_DOC	HOA9596L1	Lake Hoare	HORLT1	3		9/7/1995	16	2.41	0.2	LIMNO.XLS	58.032
LIMNO_DOC	HOA9596L1	Lake Hoare	HORLT1	3		9/7/1995	14	2.5	0.21	LIMNO.XLS	60.032
LIMNO_DOC	HOA9596L1	Lake Hoare	HORLT1	3		9/7/1995	12	1.71	0.14	LIMNO.XLS	62.032
LIMNO_DOC	HOA9596L1	Lake Hoare	HORLT1	3		9/7/1995	4.5	1.55	0.13	LIMNO.XLS	69.532
LIMNO_DOC	HOA9596L1	Lake Hoare	HORLT1	3		9/7/1995	8	1.81	0.15	LIMNO.XLS	66.032
LIMNO_DOC	HOA9596L1	Lake Hoare	HORLT1	3		9/7/1995	30	3.26	0.27	LIMNO.XLS	44.032
LIMNO_DOC	HOA9596L1	Lake Hoare	HORLT1	3		9/7/1995	25	1.92	0.16	LIMNO.XLS	49.032
LIMNO_DOC	HOA9596L1	Lake Hoare	HORLT1	3		9/7/1995	6	1.33	0.11	LIMNO.XLS	68.032
LIMNO_DOC	HOA9596L1	Lake Hoare	HORLT1	3		9/7/1995	5	1.23	0.1	LIMNO.XLS	69.032
LIMNO_DOC	HOA9596L1	Lake Hoare	HORLT1	3		9/7/1995	10	1.6	0.13	LIMNO.XLS	64.032
LIMNO_DOC	FRX9596L1	Lake Fryxell	FRXLT1	3		9/14/1995	18	20.32	1.69	LIMNO.XLS	-0.7
LIMNO_DOC	HOA9596L2	Lake Hoare	HORLT1	3		9/14/1995	4.5	2.22	0.18	LIMNO.XLS	69.533
LIMNO_DOC	HOA9596L2	Lake Hoare	HORLT1	3		9/14/1995	5	1.56	0.13	LIMNO.XLS	69.033
LIMNO_DOC	HOA9596L2	Lake Hoare	HORLT1	3		9/14/1995	6	1.19	0.1	LIMNO.XLS	68.033
LIMNO_DOC	HOA9596L2	Lake Hoare	HORLT1	3		9/14/1995	8	1.14	0.09	LIMNO.XLS	66.033
LIMNO_DOC	HOA9596L2	Lake Hoare	HORLT1	3		9/14/1995	10	1.9	0.16	LIMNO.XLS	64.033
LIMNO_DOC	HOA9596L2	Lake Hoare	HORLT1	3		9/14/1995	12	2.03	0.17	LIMNO.XLS	62.033
LIMNO_DOC	HOA9596L2	Lake Hoare	HORLT1	3		9/14/1995	14	2.01	0.17	LIMNO.XLS	60.033
LIMNO_DOC	HOA9596L2	Lake Hoare	HORLT1	3		9/14/1995	16	2.24	0.19	LIMNO.XLS	58.033
LIMNO_DOC	FRX9596L1	Lake Fryxell	FRXLT1	3		9/14/1995	15	16.12	1.34	LIMNO.XLS	2.3
LIMNO_DOC	FRX9596L1	Lake Fryxell	FRXLT1	3		9/14/1995	12	10.97	0.91	LIMNO.XLS	5.3
LIMNO_DOC	FRX9596L1	Lake Fryxell	FRXLT1	3		9/14/1995	11	9.26	0.77	LIMNO.XLS	6.3
LIMNO_DOC	FRX9596L1	Lake Fryxell	FRXLT1	3		9/14/1995	10	7.22	0.6	LIMNO.XLS	7.3
LIMNO_DOC	FRX9596L1	Lake Fryxell	FRXLT1	3		9/14/1995	9	4.72	0.39	LIMNO.XLS	8.3
LIMNO_DOC	FRX9596L1	Lake Fryxell	FRXLT1	3		9/14/1995	8	3.41	0.28	LIMNO.XLS	9.3
LIMNO_DOC	HOA9596L2	Lake Hoare	HORLT1	3		9/14/1995	18	1.97	0.16	LIMNO.XLS	56.033
LIMNO_DOC	FRX9596L1	Lake Fryxell	FRXLT1	3		9/14/1995	6	2.15	0.18	LIMNO.XLS	11.3
LIMNO_DOC	FRX9596L1	Lake Fryxell	FRXLT1	3		9/14/1995	5	2.03	0.17	LIMNO.XLS	12.3
LIMNO_DOC	HOA9596L2	Lake Hoare	HORLT1	3		9/14/1995	30	2.44	0.2	LIMNO.XLS	44.033
LIMNO_DOC	HOA9596L2	Lake Hoare	HORLT1	3		9/14/1995	25	1.74	0.14	LIMNO.XLS	49.033
LIMNO_DOC	HOA9596L2	Lake Hoare	HORLT1	3		9/14/1995	22	2.01	0.17	LIMNO.XLS	52.033
LIMNO_DOC	HOA9596L2	Lake Hoare	HORLT1	3		9/14/1995	20	1.96	0.16	LIMNO.XLS	54.033
LIMNO_DOC	FRX9596L1	Lake Fryxell	FRXLT1	3		9/14/1995	7	3.18	0.26	LIMNO.XLS	10.3
LIMNO_DOC	EB9596L1	East Lake Bonney	BONE30	3		9/19/1995	4.5	0.64	0.05	LIMNO.XLS	
LIMNO_DOC	EB9596L1	East Lake Bonney	BONE30	3		9/19/1995	5	1.19	0.1	LIMNO.XLS	
LIMNO_DOC	EB9596L1	East Lake Bonney	BONE30	3		9/19/1995	6	0.17	0.01	LIMNO.XLS	
LIMNO_DOC	EB9596L1	East Lake Bonney	BONE30	3		9/19/1995	8	0.16	0.01	LIMNO.XLS	
LIMNO_DOC	EB9596L1	East Lake Bonney	BONE30	3		9/19/1995	10	0.2	0.02	LIMNO.XLS	
LIMNO_DOC	EB9596L1	East Lake Bonney	BONE30	3		9/19/1995	12	1.01	0.08	LIMNO.XLS	
LIMNO_DOC	EB9596L1	East Lake Bonney	BONE30	3		9/19/1995	13	1.84	0.15	LIMNO.XLS	
LIMNO_DOC	EB9596L1	East Lake Bonney	BONE30	3		9/19/1995	15	2.27	0.19	LIMNO.XLS	
LIMNO_DOC	EB9596L1	East Lake Bonney	BONE30	3		9/19/1995	18	6.85	0.57	LIMNO.XLS	
LIMNO_DOC	EB9596L1	East Lake Bonney	BONE30	3		9/19/1995	20	10.51	0.88	LIMNO.XLS	
LIMNO_DOC	EB9596L1	East Lake Bonney	BONE30	3		9/19/1995	22	20.1	1.67	LIMNO.XLS	
LIMNO_DOC	EB9596L1	East Lake Bonney	BONE30	3		9/19/1995	25	23.57	1.96	LIMNO.XLS	
LIMNO_DOC	EB9596L1	East Lake Bonney	BONE30	3		9/19/1995	30	27.59	2.3	LIMNO.XLS	
LIMNO_DOC	EB9596L1	East Lake Bonney	BONE30	3		9/19/1995	35	24.37	2.03	LIMNO.XLS	
LIMNO_DOC	EB9596L1	East Lake Bonney	BONE30	3		9/19/1995	37	25.59	2.13	LIMNO.XLS	
LIMNO_DOC	WB9596L1	West Lake Bonney	BONW20	3		9/21/1995	8	1.14	0.09	LIMNO.XLS	
LIMNO_DOC	WB9596L1	West Lake Bonney	BONW20	3		9/21/1995	35	18.72	1.56	LIMNO.XLS	
LIMNO_DOC	WB9596L1	West Lake Bonney	BONW20	3		9/21/1995	30	15.39	1.28	LIMNO.XLS	
LIMNO_DOC	WB9596L1	West Lake Bonney	BONW20	3		9/21/1995	25	11.98	1	LIMNO.XLS	
LIMNO_DOC	WB9596L1	West Lake Bonney	BONW20	3		9/21/1995	22	10.19	0.85	LIMNO.XLS	
LIMNO_DOC	WB9596L1	West Lake Bonney	BONW20	3		9/21/1995	20	9.07	0.76	LIMNO.XLS	
LIMNO_DOC	WB9596L1	West Lake Bonney	BONW20	3		9/21/1995	17	9.26	0.77	LIMNO.XLS	
LIMNO_DOC	WB9596L1	West Lake Bonney	BONW20	3		9/21/1995	15	9.26	0.77	LIMNO.XLS	
LIMNO_DOC	WB9596L1	West Lake Bonney	BONW20	3		9/21/1995	14	8.02	0.67	LIMNO.XLS	
LIMNO_DOC	WB9596L1	West Lake Bonney	BONW20	3		9/21/1995	13	3.42	0.28	LIMNO.XLS	
LIMNO_DOC	WB9596L1	West Lake Bonney	BONW20	3		9/21/1995	12	1.71	0.14	LIMNO.XLS	
LIMNO_DOC	WB9596L1	West Lake Bonney	BONW20	3		9/21/1995	4.5	2.02	0.17	LIMNO.XLS	
LIMNO_DOC	WB9596L1	West Lake Bonney	BONW20	3		9/21/1995	5	1.28	0.11	LIMNO.XLS	
LIMNO_DOC	WB9596L1	West Lake Bonney	BONW20	3		9/21/1995	6	0.97	0.08	LIMNO.XLS	
LIMNO_DOC	WB9596L1	West Lake Bonney	BONW20	3		9/21/1995	38	23.89	1.99	LIMNO.XLS	
LIMNO_DOC	WB9596L1	West Lake Bonney	BONW20	3		9/21/1995	10	1.3	0.11	LIMNO.XLS	
LIMNO_DOC	FRX9596L2	Lake Fryxell	FRXLT1	3		9/28/1995	4.5			LIMNO.XLS	12.82
LIMNO_DOC	FRX9596L2	Lake Fryxell	FRXLT1	3		9/28/1995	18			LIMNO.XLS	-0.68
LIMNO_DOC	FRX9596L2	Lake Fryxell	FRXLT1	3		9/28/1995	15			LIMNO.XLS	2.32
LIMNO_DOC	FRX9596L2	Lake Fryxell	FRXLT1	3		9/28/1995	12			LIMNO.XLS	5.32
LIMNO_DOC	FRX9596L2	Lake Fryxell	FRXLT1	3		9/28/1995	11			LIMNO.XLS	6.32
LIMNO_DOC	FRX9596L2	Lake Fryxell	FRXLT1	3		9/28/1995	5			LIMNO.XLS	12.32
LIMNO_DOC	FRX9596L2	Lake Fryxell	FRXLT1	3		9/28/1995	9			LIMNO.XLS	8.32
LIMNO_DOC	FRX9596L2	Lake Fryxell	FRXLT1	3		9/28/1995	8			LIMNO.XLS	9.32
LIMNO_DOC	FRX9596L2	Lake Fryxell	FRXLT1	3		9/28/1995	7			LIMNO.XLS	10.32
LIMNO_DOC	FRX9596L2	Lake Fryxell	FRXLT1	3		9/28/1995	6			LIMNO.XLS	11.32
LIMNO_DOC	FRX9596L2	Lake Fryxell	FRXLT1	3		9/28/1995	10			LIMNO.XLS	7.32
LIMNO_DOC	WB9596L2	West Lake Bonney	BONW20	3		10/4/1995	4.5			LIMNO.XLS	
LIMNO_DOC	WB9596L2	West Lake Bonney	BONW20	3		10/4/1995	38			LIMNO.XLS	
LIMNO_DOC	WB9596L2	West Lake Bonney	BONW20	3		10/4/1995	6			LIMNO.XLS	
LIMNO_DOC	WB9596L2	West Lake Bonney	BONW20	3		10/4/1995	8			LIMNO.XLS	
LIMNO_DOC	WB9596L2	West Lake Bonney	BONW20	3		10/4/1995	10			LIMNO.XLS	
LIMNO_DOC	WB9596L2	West Lake Bonney	BONW20	3		10/4/1995	12			LIMNO.XLS	
LIMNO_DOC	WB9596L2	West Lake Bonney	BONW20	3		10/4/1995	13			LIMNO.XLS	
LIMNO_DOC	WB9596L2	West Lake Bonney	BONW20	3		10/4/1995	14			LIMNO.XLS	
LIMNO_DOC	WB9596L2	West Lake Bonney	BONW20	3		10/4/1995	15			LIMNO.XLS	
LIMNO_DOC	WB9596L2	West Lake Bonney	BONW20	3		10/4/1995	17			LIMNO.XLS	
LIMNO_DOC	WB9596L2	West Lake Bonney	BONW20	3		10/4/1995	20			LIMNO.XLS	
LIMNO_DOC	WB9596L2	West Lake Bonney	BONW20	3		10/4/1995	22			LIMNO.XLS	
LIMNO_DOC	WB9596L2	West Lake Bonney	BONW20	3		10/4/1995	25			LIMNO.XLS	
LIMNO_DOC	WB9596L2	West Lake Bonney	BONW20	3		10/4/1995	30			LIMNO.XLS	
LIMNO_DOC	WB9596L2	West Lake Bonney	BONW20	3		10/4/1995	35			LIMNO.XLS	
LIMNO_DOC	WB9596L2	West Lake Bonney	BONW20	3		10/4/1995	5			LIMNO.XLS	
LIMNO_DOC	EB9596L2	East Lake Bonney	BONE30	3		10/6/1995	15			LIMNO.XLS	
LIMNO_DOC	EB9596L2	East Lake Bonney	BONE30	3		10/6/1995	13			LIMNO.XLS	
LIMNO_DOC	EB9596L2	East Lake Bonney	BONE30	3		10/6/1995	20			LIMNO.XLS	
LIMNO_DOC	EB9596L2	East Lake Bonney	BONE30	3		10/6/1995	22			LIMNO.XLS	
LIMNO_DOC	EB9596L2	East Lake Bonney	BONE30	3		10/6/1995	25			LIMNO.XLS	
LIMNO_DOC	EB9596L2	East Lake Bonney	BONE30	3		10/6/1995	30			LIMNO.XLS	
LIMNO_DOC	EB9596L2	East Lake Bonney	BONE30	3		10/6/1995	35			LIMNO.XLS	
LIMNO_DOC	EB9596L2	East Lake Bonney	BONE30	3		10/6/1995	37			LIMNO.XLS	
LIMNO_DOC	EB9596L2	East Lake Bonney	BONE30	3		10/6/1995	4.5			LIMNO.XLS	
LIMNO_DOC	EB9596L2	East Lake Bonney	BONE30	3		10/6/1995	5			LIMNO.XLS	
LIMNO_DOC	EB9596L2	East Lake Bonney	BONE30	3		10/6/1995	6			LIMNO.XLS	
LIMNO_DOC	EB9596L2	East Lake Bonney	BONE30	3		10/6/1995	8			LIMNO.XLS	
LIMNO_DOC	EB9596L2	East Lake Bonney	BONE30	3		10/6/1995	10			LIMNO.XLS	
LIMNO_DOC	EB9596L2	East Lake Bonney	BONE30	3		10/6/1995	12			LIMNO.XLS	
LIMNO_DOC	EB9596L2	East Lake Bonney	BONE30	3		10/6/1995	18			LIMNO.XLS	
LIMNO_DOC	HOA9596L3	Lake Hoare	HORLT1	3		10/10/1995	4.5			LIMNO.XLS	69.516
LIMNO_DOC	HOA9596L3	Lake Hoare	HORLT1	3		10/10/1995	5			LIMNO.XLS	69.016
LIMNO_DOC	HOA9596L3	Lake Hoare	HORLT1	3		10/10/1995	6			LIMNO.XLS	68.016
LIMNO_DOC	HOA9596L3	Lake Hoare	HORLT1	3		10/10/1995	8			LIMNO.XLS	66.016
LIMNO_DOC	HOA9596L3	Lake Hoare	HORLT1	3		10/10/1995	10			LIMNO.XLS	64.016
LIMNO_DOC	HOA9596L3	Lake Hoare	HORLT1	3		10/10/1995	12			LIMNO.XLS	62.016
LIMNO_DOC	HOA9596L3	Lake Hoare	HORLT1	3		10/10/1995	30			LIMNO.XLS	44.016
LIMNO_DOC	HOA9596L3	Lake Hoare	HORLT1	3		10/10/1995	16			LIMNO.XLS	58.016
LIMNO_DOC	HOA9596L3	Lake Hoare	HORLT1	3		10/10/1995	18			LIMNO.XLS	56.016
LIMNO_DOC	HOA9596L3	Lake Hoare	HORLT1	3		10/10/1995	20			LIMNO.XLS	54.016
LIMNO_DOC	HOA9596L3	Lake Hoare	HORLT1	3		10/10/1995	22			LIMNO.XLS	52.016
LIMNO_DOC	HOA9596L3	Lake Hoare	HORLT1	3		10/10/1995	25			LIMNO.XLS	49.016
LIMNO_DOC	HOA9596L3	Lake Hoare	HORLT1	3		10/10/1995	14			LIMNO.XLS	60.016
LIMNO_DOC	FRX9596L3	Lake Fryxell	FRXLT1	3		10/14/1995	4.5			LIMNO.XLS	12.82
LIMNO_DOC	FRX9596L3	Lake Fryxell	FRXLT1	3		10/14/1995	5			LIMNO.XLS	12.32
LIMNO_DOC	FRX9596L3	Lake Fryxell	FRXLT1	3		10/14/1995	6			LIMNO.XLS	11.32
LIMNO_DOC	FRX9596L3	Lake Fryxell	FRXLT1	3		10/14/1995	7			LIMNO.XLS	10.32
LIMNO_DOC	FRX9596L3	Lake Fryxell	FRXLT1	3		10/14/1995	8			LIMNO.XLS	9.32
LIMNO_DOC	FRX9596L3	Lake Fryxell	FRXLT1	3		10/14/1995	18			LIMNO.XLS	-0.68
LIMNO_DOC	FRX9596L3	Lake Fryxell	FRXLT1	3		10/14/1995	10			LIMNO.XLS	7.32
