DATASET_CODE	LIMNO_RUN	LOCATION NAME	LOCATION CODE	SEASON	DATE_TIME	DEPTH (m)	PPR (ug C/L*d)	FILE NAME	DEPTH MASL
LIMNO_PPR	FRX0708L6	Lake Fryxell	FRXLT1	15	2/27/2008	11	0.16	LIMNO_PPR_0708.csv	6.4907
LIMNO_PPR	FRX0708L6	Lake Fryxell	FRXLT1	15	2/27/2008	12	0.27	LIMNO_PPR_0708.csv	5.4907
LIMNO_PPR	WB0708L6	West Lake Bonney	BONW20	15	3/1/2008	4	2.23	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L6	West Lake Bonney	BONW20	15	3/1/2008	5	1.68	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L6	West Lake Bonney	BONW20	15	3/1/2008	6	1.36	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L6	West Lake Bonney	BONW20	15	3/1/2008	8	0.94	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L6	West Lake Bonney	BONW20	15	3/1/2008	10	0.55	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L6	West Lake Bonney	BONW20	15	3/1/2008	12	0.94	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L6	West Lake Bonney	BONW20	15	3/1/2008	13	1.85	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L6	West Lake Bonney	BONW20	15	3/1/2008	14	1.8	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L6	West Lake Bonney	BONW20	15	3/1/2008	15	0.72	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L6	West Lake Bonney	BONW20	15	3/1/2008	17	0.08	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L6	West Lake Bonney	BONW20	15	3/1/2008	20	0	LIMNO_PPR_0708.csv	
LIMNO_PPR	HOR0708L6	Lake Hoare	HORLT1	15	3/1/2008	4	0.29	LIMNO_PPR_0708.csv	70.3599
LIMNO_PPR	HOR0708L6	Lake Hoare	HORLT1	15	3/1/2008	5	0.85	LIMNO_PPR_0708.csv	69.3599
LIMNO_PPR	HOR0708L6	Lake Hoare	HORLT1	15	3/1/2008	6	1.26	LIMNO_PPR_0708.csv	68.3599
LIMNO_PPR	HOR0708L6	Lake Hoare	HORLT1	15	3/1/2008	8	0.48	LIMNO_PPR_0708.csv	66.3599
LIMNO_PPR	HOR0708L6	Lake Hoare	HORLT1	15	3/1/2008	10	0.53	LIMNO_PPR_0708.csv	64.3599
LIMNO_PPR	HOR0708L6	Lake Hoare	HORLT1	15	3/1/2008	12	0.51	LIMNO_PPR_0708.csv	62.3599
LIMNO_PPR	HOR0708L6	Lake Hoare	HORLT1	15	3/1/2008	14	0.37	LIMNO_PPR_0708.csv	60.3599
LIMNO_PPR	HOR0708L6	Lake Hoare	HORLT1	15	3/1/2008	16	0.28	LIMNO_PPR_0708.csv	58.3599
LIMNO_PPR	HOR0708L6	Lake Hoare	HORLT1	15	3/1/2008	18	0.14	LIMNO_PPR_0708.csv	56.3599
LIMNO_PPR	HOR0708L6	Lake Hoare	HORLT1	15	3/1/2008	20	0.13	LIMNO_PPR_0708.csv	54.3599
LIMNO_PPR	HOR0708L6	Lake Hoare	HORLT1	15	3/1/2008	22	0.09	LIMNO_PPR_0708.csv	52.3599
LIMNO_PPR	EB0708L7	East Lake Bonney	BONE30	15	3/4/2008	4	2.3	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L7	East Lake Bonney	BONE30	15	3/4/2008	5	2.07	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L7	East Lake Bonney	BONE30	15	3/4/2008	6	2.19	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L7	East Lake Bonney	BONE30	15	3/4/2008	8	1.29	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L7	East Lake Bonney	BONE30	15	3/4/2008	10	0.65	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L7	East Lake Bonney	BONE30	15	3/4/2008	12	1.24	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L7	East Lake Bonney	BONE30	15	3/4/2008	13	2.59	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L7	East Lake Bonney	BONE30	15	3/4/2008	15	0.34	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L7	East Lake Bonney	BONE30	15	3/4/2008	18	0.16	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L7	East Lake Bonney	BONE30	15	3/4/2008	20	0.03	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L7	East Lake Bonney	BONE30	15	3/4/2008	22	0	LIMNO_PPR_0708.csv	
LIMNO_PPR	FRX0708L7	Lake Fryxell	FRXLT1	15	3/5/2008	5	0.78	LIMNO_PPR_0708.csv	12.4897
LIMNO_PPR	FRX0708L7	Lake Fryxell	FRXLT1	15	3/5/2008	6	0.87	LIMNO_PPR_0708.csv	11.4897
LIMNO_PPR	FRX0708L7	Lake Fryxell	FRXLT1	15	3/5/2008	7	1.46	LIMNO_PPR_0708.csv	10.4897
LIMNO_PPR	FRX0708L7	Lake Fryxell	FRXLT1	15	3/5/2008	8	1.51	LIMNO_PPR_0708.csv	9.4897
LIMNO_PPR	FRX0708L7	Lake Fryxell	FRXLT1	15	3/5/2008	9	2.05	LIMNO_PPR_0708.csv	8.4897
LIMNO_PPR	FRX0708L7	Lake Fryxell	FRXLT1	15	3/5/2008	10	0.53	LIMNO_PPR_0708.csv	7.4897
LIMNO_PPR	FRX0708L7	Lake Fryxell	FRXLT1	15	3/5/2008	11	0.18	LIMNO_PPR_0708.csv	6.4897
LIMNO_PPR	FRX0708L7	Lake Fryxell	FRXLT1	15	3/5/2008	12	0.11	LIMNO_PPR_0708.csv	5.4897
LIMNO_PPR	WB0708L7	West Lake Bonney	BONW20	15	3/7/2008	4	1.14	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L7	West Lake Bonney	BONW20	15	3/7/2008	5	1.41	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L7	West Lake Bonney	BONW20	15	3/7/2008	6	1.04	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L7	West Lake Bonney	BONW20	15	3/7/2008	8	0.61	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L7	West Lake Bonney	BONW20	15	3/7/2008	10	0.45	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L7	West Lake Bonney	BONW20	15	3/7/2008	12	0.8	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L7	West Lake Bonney	BONW20	15	3/7/2008	13	1.02	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L7	West Lake Bonney	BONW20	15	3/7/2008	14	0.71	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L7	West Lake Bonney	BONW20	15	3/7/2008	15	0.4	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L7	West Lake Bonney	BONW20	15	3/7/2008	17	0.07	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L7	West Lake Bonney	BONW20	15	3/7/2008	20	0.18	LIMNO_PPR_0708.csv	
LIMNO_PPR	HOR0708L7	Lake Hoare	HORLT1	15	3/8/2008	4	0.54	LIMNO_PPR_0708.csv	70.3568
LIMNO_PPR	HOR0708L7	Lake Hoare	HORLT1	15	3/8/2008	5	0.64	LIMNO_PPR_0708.csv	69.3568
LIMNO_PPR	HOR0708L7	Lake Hoare	HORLT1	15	3/8/2008	6	0.98	LIMNO_PPR_0708.csv	68.3568
LIMNO_PPR	HOR0708L7	Lake Hoare	HORLT1	15	3/8/2008	8	0.64	LIMNO_PPR_0708.csv	66.3568
LIMNO_PPR	HOR0708L7	Lake Hoare	HORLT1	15	3/8/2008	10	0.46	LIMNO_PPR_0708.csv	64.3568
LIMNO_PPR	HOR0708L7	Lake Hoare	HORLT1	15	3/8/2008	12	0.37	LIMNO_PPR_0708.csv	62.3568
LIMNO_PPR	HOR0708L7	Lake Hoare	HORLT1	15	3/8/2008	14	0.36	LIMNO_PPR_0708.csv	60.3568
LIMNO_PPR	HOR0708L7	Lake Hoare	HORLT1	15	3/8/2008	16	0.17	LIMNO_PPR_0708.csv	58.3568
LIMNO_PPR	HOR0708L7	Lake Hoare	HORLT1	15	3/8/2008	18	0.16	LIMNO_PPR_0708.csv	56.3568
LIMNO_PPR	HOR0708L7	Lake Hoare	HORLT1	15	3/8/2008	20	0.1	LIMNO_PPR_0708.csv	54.3568
LIMNO_PPR	HOR0708L7	Lake Hoare	HORLT1	15	3/8/2008	22	0.07	LIMNO_PPR_0708.csv	52.3568
LIMNO_PPR	EB0708L8	East Lake Bonney	BONE30	15	3/11/2008	4	1.27	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L8	East Lake Bonney	BONE30	15	3/11/2008	5	1.46	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L8	East Lake Bonney	BONE30	15	3/11/2008	6	1.5	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L8	East Lake Bonney	BONE30	15	3/11/2008	8	0.87	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L8	East Lake Bonney	BONE30	15	3/11/2008	10	0.5	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L8	East Lake Bonney	BONE30	15	3/11/2008	12	0.55	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L8	East Lake Bonney	BONE30	15	3/11/2008	13	2.09	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L8	East Lake Bonney	BONE30	15	3/11/2008	15	0.3	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L8	East Lake Bonney	BONE30	15	3/11/2008	18	0.12	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L8	East Lake Bonney	BONE30	15	3/11/2008	20	0.02	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L8	East Lake Bonney	BONE30	15	3/11/2008	22	0	LIMNO_PPR_0708.csv	
LIMNO_PPR	FRX0708L8	Lake Fryxell	FRXLT1	15	3/12/2008	5	0.42	LIMNO_PPR_0708.csv	12.48821
LIMNO_PPR	FRX0708L8	Lake Fryxell	FRXLT1	15	3/12/2008	6	0.79	LIMNO_PPR_0708.csv	11.48821
LIMNO_PPR	FRX0708L8	Lake Fryxell	FRXLT1	15	3/12/2008	7	0.74	LIMNO_PPR_0708.csv	10.48821
LIMNO_PPR	FRX0708L8	Lake Fryxell	FRXLT1	15	3/12/2008	8	0.56	LIMNO_PPR_0708.csv	9.48821
LIMNO_PPR	FRX0708L8	Lake Fryxell	FRXLT1	15	3/12/2008	9	0.61	LIMNO_PPR_0708.csv	8.48821
LIMNO_PPR	FRX0708L8	Lake Fryxell	FRXLT1	15	3/12/2008	10	0.17	LIMNO_PPR_0708.csv	7.48821
LIMNO_PPR	FRX0708L8	Lake Fryxell	FRXLT1	15	3/12/2008	11	0.06	LIMNO_PPR_0708.csv	6.48821
LIMNO_PPR	FRX0708L8	Lake Fryxell	FRXLT1	15	3/12/2008	12	0.02	LIMNO_PPR_0708.csv	5.48821
LIMNO_PPR	WB0708L8	West Lake Bonney	BONW20	15	3/14/2008	4	0.58	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L8	West Lake Bonney	BONW20	15	3/14/2008	5	0.44	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L8	West Lake Bonney	BONW20	15	3/14/2008	6	0.42	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L8	West Lake Bonney	BONW20	15	3/14/2008	8	0.17	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L8	West Lake Bonney	BONW20	15	3/14/2008	10	0.12	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L8	West Lake Bonney	BONW20	15	3/14/2008	12	0.24	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L8	West Lake Bonney	BONW20	15	3/14/2008	13	0.52	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L8	West Lake Bonney	BONW20	15	3/14/2008	14	0.38	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L8	West Lake Bonney	BONW20	15	3/14/2008	15	0.2	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L8	West Lake Bonney	BONW20	15	3/14/2008	17	0	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L8	West Lake Bonney	BONW20	15	3/14/2008	20	0	LIMNO_PPR_0708.csv	
LIMNO_PPR	HOR0708L8	Lake Hoare	HORLT1	15	3/17/2008	4	0.32	LIMNO_PPR_0708.csv	70.3582
LIMNO_PPR	HOR0708L8	Lake Hoare	HORLT1	15	3/17/2008	5	0.34	LIMNO_PPR_0708.csv	69.3582
LIMNO_PPR	HOR0708L8	Lake Hoare	HORLT1	15	3/17/2008	6	0.34	LIMNO_PPR_0708.csv	68.3582
LIMNO_PPR	HOR0708L8	Lake Hoare	HORLT1	15	3/17/2008	8	0.18	LIMNO_PPR_0708.csv	66.3582
LIMNO_PPR	HOR0708L8	Lake Hoare	HORLT1	15	3/17/2008	10	0.15	LIMNO_PPR_0708.csv	64.3582
LIMNO_PPR	HOR0708L8	Lake Hoare	HORLT1	15	3/17/2008	12	0.09	LIMNO_PPR_0708.csv	62.3582
LIMNO_PPR	HOR0708L8	Lake Hoare	HORLT1	15	3/17/2008	14	0.06	LIMNO_PPR_0708.csv	60.3582
LIMNO_PPR	HOR0708L8	Lake Hoare	HORLT1	15	3/17/2008	16	0.04	LIMNO_PPR_0708.csv	58.3582
LIMNO_PPR	HOR0708L8	Lake Hoare	HORLT1	15	3/17/2008	18	0.02	LIMNO_PPR_0708.csv	56.3582
LIMNO_PPR	HOR0708L8	Lake Hoare	HORLT1	15	3/17/2008	20	0.02	LIMNO_PPR_0708.csv	54.3582
LIMNO_PPR	HOR0708L8	Lake Hoare	HORLT1	15	3/17/2008	22	0.01	LIMNO_PPR_0708.csv	52.3582
LIMNO_PPR	EB0708L9	East Lake Bonney	BONE30	15	3/18/2008	4	0.86	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L9	East Lake Bonney	BONE30	15	3/18/2008	5	0.71	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L9	East Lake Bonney	BONE30	15	3/18/2008	6	0.73	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L9	East Lake Bonney	BONE30	15	3/18/2008	8	0.27	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L9	East Lake Bonney	BONE30	15	3/18/2008	10	0.2	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L9	East Lake Bonney	BONE30	15	3/18/2008	12	0.51	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L9	East Lake Bonney	BONE30	15	3/18/2008	13	0.83	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L9	East Lake Bonney	BONE30	15	3/18/2008	15	0.05	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L9	East Lake Bonney	BONE30	15	3/18/2008	18	0.04	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L9	East Lake Bonney	BONE30	15	3/18/2008	20	0	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L9	East Lake Bonney	BONE30	15	3/18/2008	22	0	LIMNO_PPR_0708.csv	
LIMNO_PPR	FRX0708L9	Lake Fryxell	FRXLT1	15	3/20/2008	5	0.44	LIMNO_PPR_0708.csv	12.48951
LIMNO_PPR	FRX0708L9	Lake Fryxell	FRXLT1	15	3/20/2008	6	0.41	LIMNO_PPR_0708.csv	11.48951
LIMNO_PPR	FRX0708L9	Lake Fryxell	FRXLT1	15	3/20/2008	7	0.29	LIMNO_PPR_0708.csv	10.48951
LIMNO_PPR	FRX0708L9	Lake Fryxell	FRXLT1	15	3/20/2008	8	0.26	LIMNO_PPR_0708.csv	9.48951
LIMNO_PPR	FRX0708L9	Lake Fryxell	FRXLT1	15	3/20/2008	9	0.12	LIMNO_PPR_0708.csv	8.48951
LIMNO_PPR	FRX0708L9	Lake Fryxell	FRXLT1	15	3/20/2008	10	0.25	LIMNO_PPR_0708.csv	7.48951
LIMNO_PPR	FRX0708L9	Lake Fryxell	FRXLT1	15	3/20/2008	11	0	LIMNO_PPR_0708.csv	6.48951
LIMNO_PPR	FRX0708L9	Lake Fryxell	FRXLT1	15	3/20/2008	12	0	LIMNO_PPR_0708.csv	5.48951
LIMNO_PPR	WB0708L9	West Lake Bonney	BONW20	15	3/21/2008	4	0.7	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L9	West Lake Bonney	BONW20	15	3/21/2008	5	0.66	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L9	West Lake Bonney	BONW20	15	3/21/2008	6	0.44	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L9	West Lake Bonney	BONW20	15	3/21/2008	8	0.28	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L9	West Lake Bonney	BONW20	15	3/21/2008	10	0	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L9	West Lake Bonney	BONW20	15	3/21/2008	12	0.18	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L9	West Lake Bonney	BONW20	15	3/21/2008	13	0.3	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L9	West Lake Bonney	BONW20	15	3/21/2008	14	0.44	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L9	West Lake Bonney	BONW20	15	3/21/2008	15	0.86	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L9	West Lake Bonney	BONW20	15	3/21/2008	17	0.41	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L9	West Lake Bonney	BONW20	15	3/21/2008	20		LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L10	East Lake Bonney	BONE30	15	3/25/2008	4	1.61	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L10	East Lake Bonney	BONE30	15	3/25/2008	5	0.93	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L10	East Lake Bonney	BONE30	15	3/25/2008	6	0.74	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L10	East Lake Bonney	BONE30	15	3/25/2008	8	0.53	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L10	East Lake Bonney	BONE30	15	3/25/2008	10	0.25	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L10	East Lake Bonney	BONE30	15	3/25/2008	12	0.78	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L10	East Lake Bonney	BONE30	15	3/25/2008	13	0.98	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L10	East Lake Bonney	BONE30	15	3/25/2008	15	0.12	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L10	East Lake Bonney	BONE30	15	3/25/2008	18	0.03	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L10	East Lake Bonney	BONE30	15	3/25/2008	20	0.02	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L10	East Lake Bonney	BONE30	15	3/25/2008	22	0	LIMNO_PPR_0708.csv	
LIMNO_PPR	HOR0708L9	Lake Hoare	HORLT1	15	3/25/2008	4	0.16	LIMNO_PPR_0708.csv	70.3549
LIMNO_PPR	HOR0708L9	Lake Hoare	HORLT1	15	3/25/2008	5	0.15	LIMNO_PPR_0708.csv	69.3549
LIMNO_PPR	HOR0708L9	Lake Hoare	HORLT1	15	3/25/2008	6	0.42	LIMNO_PPR_0708.csv	68.3549
LIMNO_PPR	HOR0708L9	Lake Hoare	HORLT1	15	3/25/2008	8	0.07	LIMNO_PPR_0708.csv	66.3549
LIMNO_PPR	HOR0708L9	Lake Hoare	HORLT1	15	3/25/2008	10	0.05	LIMNO_PPR_0708.csv	64.3549
LIMNO_PPR	HOR0708L9	Lake Hoare	HORLT1	15	3/25/2008	12	0.03	LIMNO_PPR_0708.csv	62.3549
LIMNO_PPR	HOR0708L9	Lake Hoare	HORLT1	15	3/25/2008	14	0.02	LIMNO_PPR_0708.csv	60.3549
LIMNO_PPR	HOR0708L9	Lake Hoare	HORLT1	15	3/25/2008	16	0.01	LIMNO_PPR_0708.csv	58.3549
LIMNO_PPR	HOR0708L9	Lake Hoare	HORLT1	15	3/25/2008	18	0.01	LIMNO_PPR_0708.csv	56.3549
LIMNO_PPR	HOR0708L9	Lake Hoare	HORLT1	15	3/25/2008	20	0.01	LIMNO_PPR_0708.csv	54.3549
LIMNO_PPR	HOR0708L9	Lake Hoare	HORLT1	15	3/25/2008	22	0.01	LIMNO_PPR_0708.csv	52.3549
LIMNO_PPR	FRX0708L10	Lake Fryxell	FRXLT1	15	3/28/2008	5	0.77	LIMNO_PPR_0708.csv	12.48403
LIMNO_PPR	FRX0708L10	Lake Fryxell	FRXLT1	15	3/28/2008	6	0.54	LIMNO_PPR_0708.csv	11.48403
LIMNO_PPR	FRX0708L10	Lake Fryxell	FRXLT1	15	3/28/2008	7	0.48	LIMNO_PPR_0708.csv	10.48403
LIMNO_PPR	FRX0708L10	Lake Fryxell	FRXLT1	15	3/28/2008	8	0.33	LIMNO_PPR_0708.csv	9.48403
LIMNO_PPR	FRX0708L10	Lake Fryxell	FRXLT1	15	3/28/2008	9	0.15	LIMNO_PPR_0708.csv	8.48403
LIMNO_PPR	FRX0708L10	Lake Fryxell	FRXLT1	15	3/28/2008	10	0.24	LIMNO_PPR_0708.csv	7.48403
LIMNO_PPR	FRX0708L10	Lake Fryxell	FRXLT1	15	3/28/2008	11	0	LIMNO_PPR_0708.csv	6.48403
LIMNO_PPR	FRX0708L10	Lake Fryxell	FRXLT1	15	3/28/2008	12	0	LIMNO_PPR_0708.csv	5.48403
LIMNO_PPR	WB0708L10	West Lake Bonney	BONW20	15	3/29/2008	4		LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L10	West Lake Bonney	BONW20	15	3/29/2008	5	0.5	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L10	West Lake Bonney	BONW20	15	3/29/2008	6	0.56	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L10	West Lake Bonney	BONW20	15	3/29/2008	8	0.34	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L10	West Lake Bonney	BONW20	15	3/29/2008	10	0.14	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L10	West Lake Bonney	BONW20	15	3/29/2008	12	0.27	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L10	West Lake Bonney	BONW20	15	3/29/2008	13	0.51	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L10	West Lake Bonney	BONW20	15	3/29/2008	14	0.45	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L10	West Lake Bonney	BONW20	15	3/29/2008	15	0.06	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L10	West Lake Bonney	BONW20	15	3/29/2008	17	0.02	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L10	West Lake Bonney	BONW20	15	3/29/2008	20	0	LIMNO_PPR_0708.csv	
LIMNO_PPR	HOR0708L10	Lake Hoare	HORLT1	15	3/31/2008	4	0.12	LIMNO_PPR_0708.csv	70.3549
LIMNO_PPR	HOR0708L10	Lake Hoare	HORLT1	15	3/31/2008	5	0.08	LIMNO_PPR_0708.csv	69.3549
LIMNO_PPR	HOR0708L10	Lake Hoare	HORLT1	15	3/31/2008	6	0.12	LIMNO_PPR_0708.csv	68.3549
LIMNO_PPR	HOR0708L10	Lake Hoare	HORLT1	15	3/31/2008	8	0.07	LIMNO_PPR_0708.csv	66.3549
LIMNO_PPR	HOR0708L10	Lake Hoare	HORLT1	15	3/31/2008	10	0.02	LIMNO_PPR_0708.csv	64.3549
LIMNO_PPR	HOR0708L10	Lake Hoare	HORLT1	15	3/31/2008	12	0.02	LIMNO_PPR_0708.csv	62.3549
LIMNO_PPR	HOR0708L10	Lake Hoare	HORLT1	15	3/31/2008	14	0.01	LIMNO_PPR_0708.csv	60.3549
LIMNO_PPR	HOR0708L10	Lake Hoare	HORLT1	15	3/31/2008	16	0.01	LIMNO_PPR_0708.csv	58.3549
LIMNO_PPR	HOR0708L10	Lake Hoare	HORLT1	15	3/31/2008	18	0	LIMNO_PPR_0708.csv	56.3549
LIMNO_PPR	HOR0708L10	Lake Hoare	HORLT1	15	3/31/2008	20	0	LIMNO_PPR_0708.csv	54.3549
LIMNO_PPR	HOR0708L10	Lake Hoare	HORLT1	15	3/31/2008	22	0	LIMNO_PPR_0708.csv	52.3549
LIMNO_PPR	EB0708L11	East Lake Bonney	BONE30	15	4/1/2008	4	0.94	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L11	East Lake Bonney	BONE30	15	4/1/2008	5	0.69	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L11	East Lake Bonney	BONE30	15	4/1/2008	6	0.52	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L11	East Lake Bonney	BONE30	15	4/1/2008	8	0.28	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L11	East Lake Bonney	BONE30	15	4/1/2008	10	0.17	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L11	East Lake Bonney	BONE30	15	4/1/2008	12	0.34	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L11	East Lake Bonney	BONE30	15	4/1/2008	13	0.35	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L11	East Lake Bonney	BONE30	15	4/1/2008	15	0.08	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L11	East Lake Bonney	BONE30	15	4/1/2008	18	0	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L11	East Lake Bonney	BONE30	15	4/1/2008	20	0	LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L11	East Lake Bonney	BONE30	15	4/1/2008	22	0	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L11	West Lake Bonney	BONW20	15	4/4/2008	4		LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L11	West Lake Bonney	BONW20	15	4/4/2008	5	0.63	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L11	West Lake Bonney	BONW20	15	4/4/2008	6	0.26	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L11	West Lake Bonney	BONW20	15	4/4/2008	8	0.19	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L11	West Lake Bonney	BONW20	15	4/4/2008	10	0.22	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L11	West Lake Bonney	BONW20	15	4/4/2008	12	0.48	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L11	West Lake Bonney	BONW20	15	4/4/2008	13	0.2	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L11	West Lake Bonney	BONW20	15	4/4/2008	14	0.42	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L11	West Lake Bonney	BONW20	15	4/4/2008	15	0	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L11	West Lake Bonney	BONW20	15	4/4/2008	17	0.07	LIMNO_PPR_0708.csv	
LIMNO_PPR	WB0708L11	West Lake Bonney	BONW20	15	4/4/2008	20	0	LIMNO_PPR_0708.csv	
LIMNO_PPR	FRX0708L11	Lake Fryxell	FRXLT1	15	4/8/2008			LIMNO_PPR_0708.csv	
LIMNO_PPR	EB0708L12	East Lake Bonney	BONE30	15	4/10/2008			LIMNO_PPR_0708.csv	
LIMNO_PPR	FRX0809L1	Lake Fryxell	FRXLT1	16	11/12/2008	5	1.94	LIMNO_PPR_0809.csv	
