DATASET_CODE	LIMNO_RUN	LOCATION NAME	LOCATION CODE	DATE_TIME	COUNT_DATE	DEPTH (m)	TOTAL_BACT (cells/ml)	COCCOID (cells/ml)	ROD (cells/ml)	FILAMENTOUS >5 µm (cells/ml)	FILE NAME	DEPTH MASL	DYE	NON-FILAMENTOUS <5µm cell/ml	
LIMNO_BACT_ENUM	EB0708L1	East Lake Bonney	BONE30	11/23/2007	00:00.0	22	181000	10900	161000	9650	LIMNO_BACT_ENUM_0708.csv	41.31787	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L1	East Lake Bonney	BONE30	11/23/2007	00:00.0	25	31700	3410	26700	1650	LIMNO_BACT_ENUM_0708.csv	38.31787	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L1	East Lake Bonney	BONE30	11/23/2007	00:00.0	30	21400	1940	18100	1350	LIMNO_BACT_ENUM_0708.csv	33.31787	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L1	East Lake Bonney	BONE30	11/23/2007	00:00.0	35	6330	1660	4370	301	LIMNO_BACT_ENUM_0708.csv	28.31787	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L1	East Lake Bonney	BONE30	11/23/2007	00:00.0	37	6020	1880	4050	94.1	LIMNO_BACT_ENUM_0708.csv	26.31787	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L2	East Lake Bonney	BONE30	12/13/2007	00:00.0	4	656000	84100	555000	17000	LIMNO_BACT_ENUM_0708.csv	59.29256	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L2	East Lake Bonney	BONE30	12/13/2007	00:00.0	5	179000	31400	146000	2260	LIMNO_BACT_ENUM_0708.csv	58.29256	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L2	East Lake Bonney	BONE30	12/13/2007	00:00.0	6	692000	67100	604000	20500	LIMNO_BACT_ENUM_0708.csv	57.29256	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L2	East Lake Bonney	BONE30	12/13/2007	00:00.0	8	302000	69700	227000	5570	LIMNO_BACT_ENUM_0708.csv	55.29256	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L2	East Lake Bonney	BONE30	12/13/2007	00:00.0	10	106000	26600	78300	1270	LIMNO_BACT_ENUM_0708.csv	53.29256	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L2	East Lake Bonney	BONE30	12/13/2007	00:00.0	12	104000	13700	87400	2630	LIMNO_BACT_ENUM_0708.csv	51.29256	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L2	East Lake Bonney	BONE30	12/13/2007	00:00.0	13	140000	27000	100000	12500	LIMNO_BACT_ENUM_0708.csv	50.29256	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L2	East Lake Bonney	BONE30	12/13/2007	00:00.0	15	15200	1510	11600	2110	LIMNO_BACT_ENUM_0708.csv	48.29256	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L2	East Lake Bonney	BONE30	12/13/2007	00:00.0	18	53000	4820	42900	5280	LIMNO_BACT_ENUM_0708.csv	45.29256	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L2	East Lake Bonney	BONE30	12/13/2007	00:00.0	20	99600	9450	77600	12500	LIMNO_BACT_ENUM_0708.csv	43.29256	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L2	East Lake Bonney	BONE30	12/13/2007	00:00.0	22	321000	34400	238000	48700	LIMNO_BACT_ENUM_0708.csv	41.29256	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L2	East Lake Bonney	BONE30	12/13/2007	00:00.0	25	74300	12000	59000	3390	LIMNO_BACT_ENUM_0708.csv	38.29256	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L2	East Lake Bonney	BONE30	12/13/2007	00:00.0	30	13000	1770	10400	844	LIMNO_BACT_ENUM_0708.csv	33.29256	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L2	East Lake Bonney	BONE30	12/13/2007	00:00.0	35	6390	922	5180	284	LIMNO_BACT_ENUM_0708.csv	28.29256	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L2	East Lake Bonney	BONE30	12/13/2007	00:00.0	37	5610	1140	3620	851	LIMNO_BACT_ENUM_0708.csv	26.29256	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L3	East Lake Bonney	BONE30	1/1/2008	00:00.0	4	451000	98000	347000	5680	LIMNO_BACT_ENUM_0708.csv	59.44529	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L3	East Lake Bonney	BONE30	1/1/2008	00:00.0	5	601000	87800	509000	3900	LIMNO_BACT_ENUM_0708.csv	58.44529	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L3	East Lake Bonney	BONE30	1/1/2008	00:00.0	6	263000	61000	198000	4830	LIMNO_BACT_ENUM_0708.csv	57.44529	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L3	East Lake Bonney	BONE30	1/1/2008	00:00.0	8	122000	38200	81500	2340	LIMNO_BACT_ENUM_0708.csv	55.44529	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L3	East Lake Bonney	BONE30	1/1/2008	00:00.0	10	75500	17700	54900	2950	LIMNO_BACT_ENUM_0708.csv	53.44529	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L3	East Lake Bonney	BONE30	1/1/2008	00:00.0	12	110000	18700	91600	0	LIMNO_BACT_ENUM_0708.csv	51.44529	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L3	East Lake Bonney	BONE30	1/1/2008	00:00.0	13	70900	15100	52900	2870	LIMNO_BACT_ENUM_0708.csv	50.44529	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L3	East Lake Bonney	BONE30	1/1/2008	00:00.0	15	22400	3460	18400	603	LIMNO_BACT_ENUM_0708.csv	48.44529	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L3	East Lake Bonney	BONE30	1/1/2008	00:00.0	18	70300	7140	54100	9140	LIMNO_BACT_ENUM_0708.csv	45.44529	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L3	East Lake Bonney	BONE30	1/1/2008	00:00.0	20	119000	9630	93700	15700	LIMNO_BACT_ENUM_0708.csv	43.44529	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L3	East Lake Bonney	BONE30	1/1/2008	00:00.0	22	113000	10000	89400	13800	LIMNO_BACT_ENUM_0708.csv	41.44529	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L3	East Lake Bonney	BONE30	1/1/2008	00:00.0	25	79800	9940	60600	9260	LIMNO_BACT_ENUM_0708.csv	38.44529	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L3	East Lake Bonney	BONE30	1/1/2008	00:00.0	30	23000	4810	15500	2700	LIMNO_BACT_ENUM_0708.csv	33.44529	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L3	East Lake Bonney	BONE30	1/1/2008	00:00.0	35	13700	3460	8700	1520	LIMNO_BACT_ENUM_0708.csv	28.44529	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L3	East Lake Bonney	BONE30	1/1/2008	00:00.0	37	7340	1070	4140	2140	LIMNO_BACT_ENUM_0708.csv	26.44529	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L4	East Lake Bonney	BONE30	1/26/2008	00:00.0	4.5	563000	164000	392000	7390	LIMNO_BACT_ENUM_0708.csv	59.04562	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L4	East Lake Bonney	BONE30	1/26/2008	00:00.0	5	215000	49600	163000	1630	LIMNO_BACT_ENUM_0708.csv	58.54562	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L4	East Lake Bonney	BONE30	1/26/2008	00:00.0	6	95900	24600	71000	324	LIMNO_BACT_ENUM_0708.csv	57.54562	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L4	East Lake Bonney	BONE30	1/26/2008	00:00.0	8	23300	7550	14600	1230	LIMNO_BACT_ENUM_0708.csv	55.54562	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L4	East Lake Bonney	BONE30	1/26/2008	00:00.0	10	46600	11200	32000	3390	LIMNO_BACT_ENUM_0708.csv	53.54562	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L4	East Lake Bonney	BONE30	1/26/2008	00:00.0	12	75300	25000	48800	1460	LIMNO_BACT_ENUM_0708.csv	51.54562	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L4	East Lake Bonney	BONE30	1/26/2008	00:00.0	13	28100	9550	17100	1440	LIMNO_BACT_ENUM_0708.csv	50.54562	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L4	East Lake Bonney	BONE30	1/26/2008	00:00.0	15	10900	2920	7480	523	LIMNO_BACT_ENUM_0708.csv	48.54562	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L4	East Lake Bonney	BONE30	1/26/2008	00:00.0	18	25000	3370	13400	8270	LIMNO_BACT_ENUM_0708.csv	45.54562	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L4	East Lake Bonney	BONE30	1/26/2008	00:00.0	20	20600	2330	16400	1810	LIMNO_BACT_ENUM_0708.csv	43.54562	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L4	East Lake Bonney	BONE30	1/26/2008	00:00.0	22	18800	3560	11500	3770	LIMNO_BACT_ENUM_0708.csv	41.54562	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L4	East Lake Bonney	BONE30	1/26/2008	00:00.0	25	23800	8060	15100	656	LIMNO_BACT_ENUM_0708.csv	38.54562	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L4	East Lake Bonney	BONE30	1/26/2008	00:00.0	30	7430	1120	6130	173	LIMNO_BACT_ENUM_0708.csv	33.54562	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L4	East Lake Bonney	BONE30	1/26/2008	00:00.0	35	4240	1140	2780	327	LIMNO_BACT_ENUM_0708.csv	28.54562	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L4	East Lake Bonney	BONE30	1/26/2008	00:00.0	37	259	130	130	0	LIMNO_BACT_ENUM_0708.csv	26.54562	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L5	East Lake Bonney	BONE30	2/13/2008	00:00.0	4	887000	173000	676000	37900	LIMNO_BACT_ENUM_0708.csv	59.53302	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L5	East Lake Bonney	BONE30	2/13/2008	00:00.0	5	562000	115000	435000	12800	LIMNO_BACT_ENUM_0708.csv	58.53302	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L5	East Lake Bonney	BONE30	2/13/2008	00:00.0	6	381000	126000	235000	20200	LIMNO_BACT_ENUM_0708.csv	57.53302	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L5	East Lake Bonney	BONE30	2/13/2008	00:00.0	8	91200	24900	62900	3350	LIMNO_BACT_ENUM_0708.csv	55.53302	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L5	East Lake Bonney	BONE30	2/13/2008	00:00.0	10	82800	25600	53000	4230	LIMNO_BACT_ENUM_0708.csv	53.53302	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L5	East Lake Bonney	BONE30	2/13/2008	00:00.0	12	96600	13300	73800	9500	LIMNO_BACT_ENUM_0708.csv	51.53302	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L5	East Lake Bonney	BONE30	2/13/2008	00:00.0	13	76300	8420	40900	27000	LIMNO_BACT_ENUM_0708.csv	50.53302	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L5	East Lake Bonney	BONE30	2/13/2008	00:00.0	15	15100	5980	7620	1520	LIMNO_BACT_ENUM_0708.csv	48.53302	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L5	East Lake Bonney	BONE30	2/13/2008		18					LIMNO_BACT_ENUM_0708.csv	45.53302	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L5	East Lake Bonney	BONE30	2/13/2008	00:00.0	20	39300	3660	30200	5480	LIMNO_BACT_ENUM_0708.csv	43.53302	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L5	East Lake Bonney	BONE30	2/13/2008	00:00.0	22	234000	17600	178000	38300	LIMNO_BACT_ENUM_0708.csv	41.53302	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L5	East Lake Bonney	BONE30	2/13/2008	00:00.0	25	27600	4610	21100	1880	LIMNO_BACT_ENUM_0708.csv	38.53302	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L5	East Lake Bonney	BONE30	2/13/2008	00:00.0	30	5390	0	6460	71	LIMNO_BACT_ENUM_0708.csv	33.53302	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L5	East Lake Bonney	BONE30	2/13/2008	00:00.0	35	2860	0	2790	75.3	LIMNO_BACT_ENUM_0708.csv	28.53302	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L5	East Lake Bonney	BONE30	2/13/2008	00:00.0	37	5040	469	4400	176	LIMNO_BACT_ENUM_0708.csv	26.53302	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L6	East Lake Bonney	BONE30	2/27/2008	00:00.0	4	585000	150000	406000	28500	LIMNO_BACT_ENUM_0708.csv	59.51367	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L6	East Lake Bonney	BONE30	2/27/2008	00:00.0	5	435000	126000	295000	12900	LIMNO_BACT_ENUM_0708.csv	58.51367	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L6	East Lake Bonney	BONE30	2/27/2008	00:00.0	6	141000	55600	78000	7770	LIMNO_BACT_ENUM_0708.csv	57.51367	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L6	East Lake Bonney	BONE30	2/27/2008	00:00.0	8	66700	26200	35600	4840	LIMNO_BACT_ENUM_0708.csv	55.51367	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L6	East Lake Bonney	BONE30	2/27/2008	00:00.0	10	19000	7750	10900	348	LIMNO_BACT_ENUM_0708.csv	53.51367	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L6	East Lake Bonney	BONE30	2/27/2008	00:00.0	12	10500	5060	5060	410	LIMNO_BACT_ENUM_0708.csv	51.51367	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L6	East Lake Bonney	BONE30	2/27/2008	00:00.0	13	5080	2590	2130	370	LIMNO_BACT_ENUM_0708.csv	50.51367	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L6	East Lake Bonney	BONE30	2/27/2008	00:00.0	15	6410	3410	2770	231	LIMNO_BACT_ENUM_0708.csv	48.51367	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L6	East Lake Bonney	BONE30	2/27/2008	00:00.0	18	7210	2920	3650	639	LIMNO_BACT_ENUM_0708.csv	45.51367	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L6	East Lake Bonney	BONE30	2/27/2008	00:00.0	20	12300	4140	6970	1230	LIMNO_BACT_ENUM_0708.csv	43.51367	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L6	East Lake Bonney	BONE30	2/27/2008	00:00.0	22	18300	4080	13300	924	LIMNO_BACT_ENUM_0708.csv	41.51367	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L6	East Lake Bonney	BONE30	2/27/2008	00:00.0	25	9000	3110	5570	324	LIMNO_BACT_ENUM_0708.csv	38.51367	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L6	East Lake Bonney	BONE30	2/27/2008	00:00.0	30	3550	1040	2080	429	LIMNO_BACT_ENUM_0708.csv	33.51367	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L6	East Lake Bonney	BONE30	2/27/2008	00:00.0	35	816	272	490	54.4	LIMNO_BACT_ENUM_0708.csv	28.51367	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L6	East Lake Bonney	BONE30	2/27/2008	00:00.0	37	324	324	0	0	LIMNO_BACT_ENUM_0708.csv	26.51367	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L7	East Lake Bonney	BONE30	3/4/2008	00:00.0	4	515000	59800	443000	12500	LIMNO_BACT_ENUM_0708.csv	59.51109	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L7	East Lake Bonney	BONE30	3/4/2008	00:00.0	5	680000	61700	609000	9370	LIMNO_BACT_ENUM_0708.csv	58.51109	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L7	East Lake Bonney	BONE30	3/4/2008	00:00.0	6	419000	77800	325000	15600	LIMNO_BACT_ENUM_0708.csv	57.51109	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L7	East Lake Bonney	BONE30	3/4/2008	00:00.0	8	122000	23000	92300	6390	LIMNO_BACT_ENUM_0708.csv	55.51109	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L7	East Lake Bonney	BONE30	3/4/2008	00:00.0	10	77300	16000	56200	5070	LIMNO_BACT_ENUM_0708.csv	53.51109	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L7	East Lake Bonney	BONE30	3/4/2008	00:00.0	12	76500	11600	62700	2220	LIMNO_BACT_ENUM_0708.csv	51.51109	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L7	East Lake Bonney	BONE30	3/4/2008	00:00.0	13	48900	8370	34600	5850	LIMNO_BACT_ENUM_0708.csv	50.51109	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L7	East Lake Bonney	BONE30	3/4/2008	00:00.0	15	11500	1870	8880	723	LIMNO_BACT_ENUM_0708.csv	48.51109	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L7	East Lake Bonney	BONE30	3/4/2008	00:00.0	18	65500	6410	36600	22400	LIMNO_BACT_ENUM_0708.csv	45.51109	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L7	East Lake Bonney	BONE30	3/4/2008	00:00.0	20	188000	10500	146000	31500	LIMNO_BACT_ENUM_0708.csv	43.51109	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L7	East Lake Bonney	BONE30	3/4/2008	00:00.0	22	336000	29900	257000	48900	LIMNO_BACT_ENUM_0708.csv	41.51109	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L7	East Lake Bonney	BONE30	3/4/2008	00:00.0	25	26100	3440	19100	3550	LIMNO_BACT_ENUM_0708.csv	38.51109	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L7	East Lake Bonney	BONE30	3/4/2008	00:00.0	30	24300	2400	20800	1170	LIMNO_BACT_ENUM_0708.csv	33.51109	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L7	East Lake Bonney	BONE30	3/4/2008	00:00.0	35	3400	133	2740	534	LIMNO_BACT_ENUM_0708.csv	28.51109	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L7	East Lake Bonney	BONE30	3/4/2008	00:00.0	37	5440	482	3510	1450	LIMNO_BACT_ENUM_0708.csv	26.51109	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L8	East Lake Bonney	BONE30	3/11/2008	00:00.0	4	337000	130000	201000	5550	LIMNO_BACT_ENUM_0708.csv	59.5093	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L8	East Lake Bonney	BONE30	3/11/2008	00:00.0	5	467000	179000	264000	24500	LIMNO_BACT_ENUM_0708.csv	58.5093	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L8	East Lake Bonney	BONE30	3/11/2008	00:00.0	6	230000	80100	140000	9710	LIMNO_BACT_ENUM_0708.csv	57.5093	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L8	East Lake Bonney	BONE30	3/11/2008	00:00.0	8	94100	27700	59300	7050	LIMNO_BACT_ENUM_0708.csv	55.5093	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L8	East Lake Bonney	BONE30	3/11/2008	00:00.0	10	52000	17700	28500	5820	LIMNO_BACT_ENUM_0708.csv	53.5093	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L8	East Lake Bonney	BONE30	3/11/2008	00:00.0	12	53500	20000	24400	8990	LIMNO_BACT_ENUM_0708.csv	51.5093	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L8	East Lake Bonney	BONE30	3/11/2008	00:00.0	13	55800	16800	33600	5350	LIMNO_BACT_ENUM_0708.csv	50.5093	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L8	East Lake Bonney	BONE30	3/11/2008	00:00.0	15	26400	7270	11000	8190	LIMNO_BACT_ENUM_0708.csv	48.5093	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L8	East Lake Bonney	BONE30	3/11/2008	00:00.0	18	48800	8850	28200	11800	LIMNO_BACT_ENUM_0708.csv	45.5093	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L8	East Lake Bonney	BONE30	3/11/2008	00:00.0	20	17900	4980	11300	1550	LIMNO_BACT_ENUM_0708.csv	43.5093	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L8	East Lake Bonney	BONE30	3/11/2008	00:00.0	22	81500	6120	38200	37200	LIMNO_BACT_ENUM_0708.csv	41.5093	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L8	East Lake Bonney	BONE30	3/11/2008	00:00.0	25	8150	2240	4980	938	LIMNO_BACT_ENUM_0708.csv	38.5093	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L8	East Lake Bonney	BONE30	3/11/2008	00:00.0	30	5950	2540	2310	1100	LIMNO_BACT_ENUM_0708.csv	33.5093	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L8	East Lake Bonney	BONE30	3/11/2008	00:00.0	35	3630	1620	1750	259	LIMNO_BACT_ENUM_0708.csv	28.5093	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L8	East Lake Bonney	BONE30	3/11/2008	00:00.0	37	777	518	194	64.8	LIMNO_BACT_ENUM_0708.csv	26.5093	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L9	East Lake Bonney	BONE30	3/18/2008	00:00.0	4	687000	125000	542000	19200	LIMNO_BACT_ENUM_0708.csv	59.51009	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L9	East Lake Bonney	BONE30	3/18/2008	00:00.0	5	447000	78300	364000	4390	LIMNO_BACT_ENUM_0708.csv	58.51009	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L9	East Lake Bonney	BONE30	3/18/2008	00:00.0	6	291000	45600	238000	7460	LIMNO_BACT_ENUM_0708.csv	57.51009	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L9	East Lake Bonney	BONE30	3/18/2008	00:00.0	8	188000	34600	133000	19600	LIMNO_BACT_ENUM_0708.csv	55.51009	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L9	East Lake Bonney	BONE30	3/18/2008	00:00.0	10	41900	6500	30900	4470	LIMNO_BACT_ENUM_0708.csv	53.51009	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L9	East Lake Bonney	BONE30	3/18/2008	00:00.0	12	41000	5640	28800	6480	LIMNO_BACT_ENUM_0708.csv	51.51009	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L9	East Lake Bonney	BONE30	3/18/2008	00:00.0	13	112000	19600	61900	30400	LIMNO_BACT_ENUM_0708.csv	50.51009	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L9	East Lake Bonney	BONE30	3/18/2008	00:00.0	15	29200	14200	11200	3850	LIMNO_BACT_ENUM_0708.csv	48.51009	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L9	East Lake Bonney	BONE30	3/18/2008	00:00.0	18	84600	7290	63800	13500	LIMNO_BACT_ENUM_0708.csv	45.51009	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L9	East Lake Bonney	BONE30	3/18/2008	00:00.0	20	313000	6990	221000	85500	LIMNO_BACT_ENUM_0708.csv	43.51009	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L9	East Lake Bonney	BONE30	3/18/2008	00:00.0	22	318000	28500	226000	63200	LIMNO_BACT_ENUM_0708.csv	41.51009	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L9	East Lake Bonney	BONE30	3/18/2008		25					LIMNO_BACT_ENUM_0708.csv	38.51009	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L9	East Lake Bonney	BONE30	3/18/2008		30					LIMNO_BACT_ENUM_0708.csv	33.51009	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L9	East Lake Bonney	BONE30	3/18/2008		35					LIMNO_BACT_ENUM_0708.csv	28.51009	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L9	East Lake Bonney	BONE30	3/18/2008		37					LIMNO_BACT_ENUM_0708.csv	26.51009	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L10	East Lake Bonney	BONE30	3/25/2008	00:00.0	4	595000	184000	399000	11600	LIMNO_BACT_ENUM_0708.csv	59.50553	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L10	East Lake Bonney	BONE30	3/25/2008	00:00.0	5	516000	145000	366000	4870	LIMNO_BACT_ENUM_0708.csv	58.50553	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L10	East Lake Bonney	BONE30	3/25/2008	00:00.0	6	179000	59100	115000	4920	LIMNO_BACT_ENUM_0708.csv	57.50553	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L10	East Lake Bonney	BONE30	3/25/2008	00:00.0	8	98100	22500	69400	6270	LIMNO_BACT_ENUM_0708.csv	55.50553	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L10	East Lake Bonney	BONE30	3/25/2008	00:00.0	10	59300	25200	29700	4350	LIMNO_BACT_ENUM_0708.csv	53.50553	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L10	East Lake Bonney	BONE30	3/25/2008	00:00.0	12	43000	12900	27400	2720	LIMNO_BACT_ENUM_0708.csv	51.50553	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L10	East Lake Bonney	BONE30	3/25/2008	00:00.0	13	47300	9410	27600	10300	LIMNO_BACT_ENUM_0708.csv	50.50553	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L10	East Lake Bonney	BONE30	3/25/2008	00:00.0	15	7390	1270	5490	635	LIMNO_BACT_ENUM_0708.csv	48.50553	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L10	East Lake Bonney	BONE30	3/25/2008	00:00.0	18	26200	4560	15000	6680	LIMNO_BACT_ENUM_0708.csv	45.50553	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L10	East Lake Bonney	BONE30	3/25/2008	00:00.0	20	110000	17800	72300	20300	LIMNO_BACT_ENUM_0708.csv	43.50553	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L10	East Lake Bonney	BONE30	3/25/2008	00:00.0	22	91600	14000	50200	27400	LIMNO_BACT_ENUM_0708.csv	41.50553	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L10	East Lake Bonney	BONE30	3/25/2008		25					LIMNO_BACT_ENUM_0708.csv	38.50553	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L10	East Lake Bonney	BONE30	3/25/2008		30					LIMNO_BACT_ENUM_0708.csv	33.50553	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L10	East Lake Bonney	BONE30	3/25/2008		35					LIMNO_BACT_ENUM_0708.csv	28.50553	Sybr Gold		
LIMNO_BACT_ENUM	EB9899L1	East Lake Bonney	BONE30	11/9/1998	00:00.0	4.5	199000				LIMNO_BACT_ENUM_9899.csv		Acridine Orange		
LIMNO_BACT_ENUM	EB9899L1	East Lake Bonney	BONE30	11/9/1998	00:00.0	5	229000				LIMNO_BACT_ENUM_9899.csv		Acridine Orange		
LIMNO_BACT_ENUM	EB9899L1	East Lake Bonney	BONE30	11/9/1998	00:00.0	6	317000				LIMNO_BACT_ENUM_9899.csv		Acridine Orange		
LIMNO_BACT_ENUM	EB9899L1	East Lake Bonney	BONE30	11/9/1998	00:00.0	8	274000				LIMNO_BACT_ENUM_9899.csv		Acridine Orange		
