studyName,Event Number,Year,Datetime GMT,Grid Line Intended,Grid Station Intended,Station Name,Bottle Number,Depth (m),DOC (µmol/L),Notes
LMG03-01,593,2003,1/26/2003 19:35,200,-40,,15,20,41.61,
LMG03-01,593,2003,1/26/2003 19:35,200,-40,,19,8,42.73,
LMG03-01,593,2003,1/26/2003 19:35,200,-40,,23,0,42.19,
LMG03-01,607,2003,1/27/2003 14:38,200,0,,1,730,36.53,
LMG03-01,607,2003,1/27/2003 14:38,200,0,,5,300,-999,
LMG03-01,607,2003,1/27/2003 14:38,200,0,,7,200,38.72,
LMG03-01,607,2003,1/27/2003 14:38,200,0,,9,100,38.12,
LMG03-01,607,2003,1/27/2003 14:38,200,0,,13,50,40.35,
LMG03-01,607,2003,1/27/2003 14:38,200,0,,15,28,40.42,
LMG03-01,607,2003,1/27/2003 14:38,200,0,,19,11,38.33,
LMG03-01,607,2003,1/27/2003 14:38,200,0,,23,0,-999,
LMG03-01,613,2003,1/27/2003 19:12,200,20,,1,560,44.09,
LMG03-01,613,2003,1/27/2003 19:12,200,20,,7,200,44.87,
LMG03-01,613,2003,1/27/2003 19:12,200,20,,9,100,43.92,
LMG03-01,613,2003,1/27/2003 19:12,200,20,,11,55,46.67,
LMG03-01,613,2003,1/27/2003 19:12,200,20,,13,47,47.92,
LMG03-01,613,2003,1/27/2003 19:12,200,20,,17,21,52.5,
LMG03-01,613,2003,1/27/2003 19:12,200,20,,19,12,51.96,
LMG03-01,613,2003,1/27/2003 19:12,200,20,,23,0,46.22,
LMG03-01,621,2003,1/28/2003 12:16,216,-68,,9,50,49.68,
LMG03-01,621,2003,1/28/2003 12:16,216,-68,,11,24,50.81,
LMG03-01,621,2003,1/28/2003 12:16,216,-68,,23,0,52.41,
LMG03-01,642,2003,1/29/2003 9:42,200,40,,23,0,42.16,
LMG03-01,642,2003,1/29/2003 9:42,200,40,,1,760,43.72,
LMG03-01,642,2003,1/29/2003 9:42,200,40,,9,100,44.2,
LMG03-01,642,2003,1/29/2003 9:42,200,40,,11,69,43.55,
LMG03-01,642,2003,1/29/2003 9:42,200,40,,13,49,44.37,
LMG03-01,642,2003,1/29/2003 9:42,200,40,,15,25,52.32,
LMG03-01,642,2003,1/29/2003 9:42,200,40,,19,9,47.3,
LMG03-01,652,2003,1/29/2003 14:10,200,60,,1,510,42.08,
LMG03-01,652,2003,1/29/2003 14:10,200,60,,9,100,41.82,
LMG03-01,652,2003,1/29/2003 14:10,200,60,,11,76,46.02,
LMG03-01,652,2003,1/29/2003 14:10,200,60,,13,44,46.5,
LMG03-01,652,2003,1/29/2003 14:10,200,60,,17,23,43.9,
LMG03-01,652,2003,1/29/2003 14:10,200,60,,19,12,46.08,
LMG03-01,652,2003,1/29/2003 14:10,200,60,,23,0,46.26,
LMG03-01,660,2003,1/29/2003 18:33,200,80,,1,465,41.19,
LMG03-01,660,2003,1/29/2003 18:33,200,80,,7,100,39.97,
LMG03-01,660,2003,1/29/2003 18:33,200,80,,9,62,42.21,
LMG03-01,660,2003,1/29/2003 18:33,200,80,,11,50,47.06,
LMG03-01,660,2003,1/29/2003 18:33,200,80,,17,21,47.8,
LMG03-01,660,2003,1/29/2003 18:33,200,80,,19,11,48.53,
LMG03-01,660,2003,1/29/2003 18:33,200,80,,23,0,47.88,
LMG03-01,669,2003,1/29/2003 22:29,200,100,,1,430,39.09,
LMG03-01,669,2003,1/29/2003 22:29,200,100,,9,100,44.92,
LMG03-01,669,2003,1/29/2003 22:29,200,100,,11,58,43.9,
LMG03-01,669,2003,1/29/2003 22:29,200,100,,13,47,46.63,
LMG03-01,669,2003,1/29/2003 22:29,200,100,,15,27,47.9,
LMG03-01,669,2003,1/29/2003 22:29,200,100,,19,10,49.75,
LMG03-01,669,2003,1/29/2003 22:29,200,100,,23,0,48.12,
LMG03-01,681,2003,1/30/2003 9:06,200,120,,1,450,42.62,
LMG03-01,681,2003,1/30/2003 9:06,200,120,,9,100,41.67,
LMG03-01,681,2003,1/30/2003 9:06,200,120,,11,77,44.94,
LMG03-01,681,2003,1/30/2003 9:06,200,120,,13,65,41.62,
LMG03-01,681,2003,1/30/2003 9:06,200,120,,15,40,43.18,
LMG03-01,681,2003,1/30/2003 9:06,200,120,,17,28,44.33,
LMG03-01,681,2003,1/30/2003 9:06,200,120,,19,14,42.73,
LMG03-01,681,2003,1/30/2003 9:06,200,120,,23,0,44.7,
LMG03-01,686,2003,1/30/2003 11:14,200,140,,1,425,40.03,
LMG03-01,686,2003,1/30/2003 11:14,200,140,,11,103,42.22,
LMG03-01,686,2003,1/30/2003 11:14,200,140,,13,87,44.27,
LMG03-01,686,2003,1/30/2003 11:14,200,140,,15,54,45.29,
LMG03-01,686,2003,1/30/2003 11:14,200,140,,17,40,42.72,
LMG03-01,686,2003,1/30/2003 11:14,200,140,,19,20,43.05,
LMG03-01,686,2003,1/30/2003 11:14,200,140,,23,0,45.49,
LMG03-01,695,2003,1/30/2003 15:25,200,160,,1,3200,40.35,
LMG03-01,695,2003,1/30/2003 15:25,200,160,,11,200,39.69,
LMG03-01,695,2003,1/30/2003 15:25,200,160,,13,106,46.99,
LMG03-01,695,2003,1/30/2003 15:25,200,160,,15,64,46.55,
LMG03-01,695,2003,1/30/2003 15:25,200,160,,17,50,45.63,
LMG03-01,695,2003,1/30/2003 15:25,200,160,,19,23,43.37,
LMG03-01,695,2003,1/30/2003 15:25,200,160,,21,8,45.93,
LMG03-01,695,2003,1/30/2003 15:25,200,160,,23,0,45.03,
LMG03-01,707,2003,1/30/2003 22:38,200,180,,1,3500,39.02,
LMG03-01,707,2003,1/30/2003 22:38,200,180,,7,500,40.07,
LMG03-01,707,2003,1/30/2003 22:38,200,180,,9,200,37.72,
LMG03-01,707,2003,1/30/2003 22:38,200,180,,13,102,42.38,
LMG03-01,707,2003,1/30/2003 22:38,200,180,,15,63,41.96,
LMG03-01,707,2003,1/30/2003 22:38,200,180,,17,46,41.35,
LMG03-01,707,2003,1/30/2003 22:38,200,180,,19,18,42.17,
LMG03-01,707,2003,1/30/2003 22:38,200,180,,23,0,42.43,
LMG03-01,717,2003,1/31/2003 10:34,200,200,,1,3700,37.56,
LMG03-01,717,2003,1/31/2003 10:34,200,200,,9,200,40.35,
LMG03-01,717,2003,1/31/2003 10:34,200,200,,11,146,40.49,
LMG03-01,717,2003,1/31/2003 10:34,200,200,,13,112,37.89,
LMG03-01,717,2003,1/31/2003 10:34,200,200,,15,67,44.09,
LMG03-01,717,2003,1/31/2003 10:34,200,200,,17,49,40.97,
LMG03-01,717,2003,1/31/2003 10:34,200,200,,19,17,40.63,
LMG03-01,717,2003,1/31/2003 10:34,200,200,,23,0,44.66,
LMG03-01,726,2003,2/1/2003 9:12,380,10,,1,600,40.19,
LMG03-01,726,2003,2/1/2003 9:12,380,10,,7,200,37.65,
LMG03-01,726,2003,2/1/2003 9:12,380,10,,9,100,40.98,
LMG03-01,726,2003,2/1/2003 9:12,380,10,,11,500,40.74,
LMG03-01,726,2003,2/1/2003 9:12,380,10,,15,25,41.53,
LMG03-01,726,2003,2/1/2003 9:12,380,10,,19,9,44.39,
LMG03-01,726,2003,2/1/2003 9:12,380,10,,23,0,45.7,
LMG03-01,729,2003,2/1/2003 13:38,440,15,,1,440,38.85,
LMG03-01,729,2003,2/1/2003 13:38,440,15,,9,100,42.5,
LMG03-01,729,2003,2/1/2003 13:38,440,15,,13,48,38.56,
LMG03-01,729,2003,2/1/2003 13:38,440,15,,15,29,62.39,
LMG03-01,729,2003,2/1/2003 13:38,440,15,,19,15,42.68,
LMG03-01,729,2003,2/1/2003 13:38,440,15,,23,0,42.43,
LMG04-01,10,2004,1/7/2004 16:45,,,Palmer B,1,82,48.2,
LMG04-01,10,2004,1/7/2004 16:45,,,Palmer B,3,36,43.34,
LMG04-01,10,2004,1/7/2004 16:45,,,Palmer B,7,15,45.66,
LMG04-01,10,2004,1/7/2004 16:45,,,Palmer B,15,0,48.48,
LMG04-01,13,2004,1/7/2004 20:13,,,Palmer E,1,160,43.01,
LMG04-01,13,2004,1/7/2004 20:13,,,Palmer E,3,100,38.9,
LMG04-01,13,2004,1/7/2004 20:13,,,Palmer E,5,64,43.42,
LMG04-01,13,2004,1/7/2004 20:13,,,Palmer E,7,30,45.79,
LMG04-01,13,2004,1/7/2004 20:13,,,Palmer E,11,11,41.98,
LMG04-01,13,2004,1/7/2004 20:13,,,Palmer E,15,0,46.16,
LMG04-01,19,2004,1/7/2004 23:48,600,40,,1,1314,45.2,
LMG04-01,19,2004,1/7/2004 23:48,600,40,,3,1000,50.02,
LMG04-01,19,2004,1/7/2004 23:48,600,40,,5,500,46.58,
LMG04-01,19,2004,1/7/2004 23:48,600,40,,7,100,47.28,
LMG04-01,19,2004,1/7/2004 23:48,600,40,,9,62,48.79,
LMG04-01,19,2004,1/7/2004 23:48,600,40,,11,40,50.37,
LMG04-01,19,2004,1/7/2004 23:48,600,40,,15,18,50.01,
LMG04-01,19,2004,1/7/2004 23:48,600,40,,21,0,47.96,
LMG04-01,29,2004,1/8/2004 10:10,600,60,,1,200,42.91,
LMG04-01,29,2004,1/8/2004 10:10,600,60,,3,150,43.42,
LMG04-01,29,2004,1/8/2004 10:10,600,60,,5,100,46.79,
LMG04-01,29,2004,1/8/2004 10:10,600,60,,7,75,45.76,
LMG04-01,29,2004,1/8/2004 10:10,600,60,,9,62,51.06,
LMG04-01,29,2004,1/8/2004 10:10,600,60,,11,32,47.14,
LMG04-01,29,2004,1/8/2004 10:10,600,60,,15,13,45.51,
LMG04-01,29,2004,1/8/2004 10:10,600,60,,19,0,45.47,
LMG04-01,39,2004,1/8/2004 14:47,600,80,,1,472,41.95,
LMG04-01,39,2004,1/8/2004 14:47,600,80,,3,400,39.25,
LMG04-01,39,2004,1/8/2004 14:47,600,80,,5,300,39.99,
LMG04-01,39,2004,1/8/2004 14:47,600,80,,7,200,48.75,
LMG04-01,39,2004,1/8/2004 14:47,600,80,,9,100,42.95,
LMG04-01,39,2004,1/8/2004 14:47,600,80,,11,64,44.82,
LMG04-01,39,2004,1/8/2004 14:47,600,80,,13,31,45.27,
LMG04-01,39,2004,1/8/2004 14:47,600,80,,17,12,46.05,
LMG04-01,39,2004,1/8/2004 14:47,600,80,,21,0,44.18,
LMG04-01,48,2004,1/8/2004 20:09,600,100,,1,500,42.09,
LMG04-01,48,2004,1/8/2004 20:09,600,100,,3,400,43.13,
LMG04-01,48,2004,1/8/2004 20:09,600,100,,5,300,40.9,
LMG04-01,48,2004,1/8/2004 20:09,600,100,,7,200,43.04,
LMG04-01,48,2004,1/8/2004 20:09,600,100,,9,100,41.73,
LMG04-01,48,2004,1/8/2004 20:09,600,100,,11,50,45.27,
LMG04-01,48,2004,1/8/2004 20:09,600,100,,13,31,44.87,
LMG04-01,48,2004,1/8/2004 20:09,600,100,,17,12,45.51,
LMG04-01,48,2004,1/8/2004 20:09,600,100,,21,0,45.02,
LMG04-01,57,2004,1/9/2004 1:51,600,120,,1,500,40.61,
LMG04-01,57,2004,1/9/2004 1:51,600,120,,3,400,39.64,
LMG04-01,57,2004,1/9/2004 1:51,600,120,,5,300,40.53,
LMG04-01,57,2004,1/9/2004 1:51,600,120,,7,200,41.21,
LMG04-01,57,2004,1/9/2004 1:51,600,120,,9,100,38.65,
LMG04-01,57,2004,1/9/2004 1:51,600,120,,11,61,42.4,
LMG04-01,57,2004,1/9/2004 1:51,600,120,,13,32,45.02,
LMG04-01,57,2004,1/9/2004 1:51,600,120,,17,12,45.12,
LMG04-01,57,2004,1/9/2004 1:51,600,120,,21,0,48.28,
LMG04-01,69,2004,1/9/2004 12:01,600,140,,1,341,40.13,
LMG04-01,69,2004,1/9/2004 12:01,600,140,,3,250,40.84,
LMG04-01,69,2004,1/9/2004 12:01,600,140,,5,200,40.57,
LMG04-01,69,2004,1/9/2004 12:01,600,140,,7,150,39.01,
LMG04-01,69,2004,1/9/2004 12:01,600,140,,9,100,38.27,
LMG04-01,69,2004,1/9/2004 12:01,600,140,,11,67,45.03,
LMG04-01,69,2004,1/9/2004 12:01,600,140,,13,33,44.74,
LMG04-01,69,2004,1/9/2004 12:01,600,140,,17,13,43.78,
LMG04-01,69,2004,1/9/2004 12:01,600,140,,21,0,48.48,
LMG04-01,80,2004,1/9/2004 16:54,600,160,,1,410,38.83,
LMG04-01,80,2004,1/9/2004 16:54,600,160,,3,300,40.28,
LMG04-01,80,2004,1/9/2004 16:54,600,160,,5,200,36.9,
LMG04-01,80,2004,1/9/2004 16:54,600,160,,7,150,46.71,
LMG04-01,80,2004,1/9/2004 16:54,600,160,,9,100,40.19,
LMG04-01,80,2004,1/9/2004 16:54,600,160,,11,79,58.18,
LMG04-01,80,2004,1/9/2004 16:54,600,160,,15,31,44.08,
LMG04-01,80,2004,1/9/2004 16:54,600,160,,17,16,42.64,
LMG04-01,80,2004,1/9/2004 16:54,600,160,,21,0,43.82,
LMG04-01,91,2004,1/9/2004 23:17,600,180,,1,1761,39.75,
LMG04-01,91,2004,1/9/2004 23:17,600,180,,3,1500,42.17,
LMG04-01,91,2004,1/9/2004 23:17,600,180,,5,1000,36.79,
LMG04-01,91,2004,1/9/2004 23:17,600,180,,7,500,40.76,
LMG04-01,91,2004,1/9/2004 23:17,600,180,,9,250,41.58,
LMG04-01,91,2004,1/9/2004 23:17,600,180,,11,86,41.21,
LMG04-01,91,2004,1/9/2004 23:17,600,180,,13,46,41.54,
LMG04-01,91,2004,1/9/2004 23:17,600,180,,15,32,46.03,
LMG04-01,91,2004,1/9/2004 23:17,600,180,,17,17,44.81,
LMG04-01,91,2004,1/9/2004 23:17,600,180,,21,0,44.94,
LMG04-01,105,2004,1/10/2004 9:50,600,200,,1,2997,42.29,
LMG04-01,105,2004,1/10/2004 9:50,600,200,,3,2506,41.57,
LMG04-01,105,2004,1/10/2004 9:50,600,200,,4,2000,46.34,
LMG04-01,105,2004,1/10/2004 9:50,600,200,,5,1500,41.13,
LMG04-01,105,2004,1/10/2004 9:50,600,200,,7,1004,42.75,
LMG04-01,105,2004,1/10/2004 9:50,600,200,,8,747,41.77,
LMG04-01,105,2004,1/10/2004 9:50,600,200,,9,501,40.21,
LMG04-01,105,2004,1/10/2004 9:50,600,200,,10,199,39.95,
LMG04-01,105,2004,1/10/2004 9:50,600,200,,11,99,51.29,
LMG04-01,105,2004,1/10/2004 9:50,600,200,,13,56,41.76,
LMG04-01,105,2004,1/10/2004 9:50,600,200,,17,22,43.84,
LMG04-01,105,2004,1/10/2004 9:50,600,200,,19,10,48.97,
LMG04-01,105,2004,1/10/2004 9:50,600,200,,21,0,44.02,
LMG04-01,112,2004,1/10/2004 15:27,600,220,,1,3147,-999,
LMG04-01,112,2004,1/10/2004 15:27,600,220,,3,1999,-999,
LMG04-01,112,2004,1/10/2004 15:27,600,220,,5,1000,-999,
LMG04-01,112,2004,1/10/2004 15:27,600,220,,7,501,-999,
LMG04-01,112,2004,1/10/2004 15:27,600,220,,9,372,-999,
LMG04-01,112,2004,1/10/2004 15:27,600,220,,11,96,-999,
LMG04-01,112,2004,1/10/2004 15:27,600,220,,13,52,-999,
LMG04-01,112,2004,1/10/2004 15:27,600,220,,15,38,-999,
LMG04-01,112,2004,1/10/2004 15:27,600,220,,17,20,-999,
LMG04-01,112,2004,1/10/2004 15:27,600,220,,19,7,-999,
LMG04-01,112,2004,1/10/2004 15:27,600,220,,21,0,-999,
LMG04-01,121,2004,1/10/2004 22:54,600,240,,1,3331,40.43,
LMG04-01,121,2004,1/10/2004 22:54,600,240,,3,2000,38.39,
LMG04-01,121,2004,1/10/2004 22:54,600,240,,5,999,42.12,
LMG04-01,121,2004,1/10/2004 22:54,600,240,,7,499,42.01,
LMG04-01,121,2004,1/10/2004 22:54,600,240,,11,393,39.41,
LMG04-01,121,2004,1/10/2004 22:54,600,240,,13,91,42.2,
LMG04-01,121,2004,1/10/2004 22:54,600,240,,15,55,49.84,
LMG04-01,121,2004,1/10/2004 22:54,600,240,,17,40,42.97,
LMG04-01,121,2004,1/10/2004 22:54,600,240,,19,20,46.39,
LMG04-01,121,2004,1/10/2004 22:54,600,240,,22,0,45.53,
LMG04-01,132,2004,1/11/2004 9:28,600,260,,1,3434,42.15,
LMG04-01,132,2004,1/11/2004 9:28,600,260,,3,1942,39.09,
LMG04-01,132,2004,1/11/2004 9:28,600,260,,5,1006,36.54,
LMG04-01,132,2004,1/11/2004 9:28,600,260,,7,501,40.22,
LMG04-01,132,2004,1/11/2004 9:28,600,260,,9,420,38.01,
LMG04-01,132,2004,1/11/2004 9:28,600,260,,11,198,40.04,
LMG04-01,132,2004,1/11/2004 9:28,600,260,,13,110,41.76,
LMG04-01,132,2004,1/11/2004 9:28,600,260,,15,60,41.54,
LMG04-01,132,2004,1/11/2004 9:28,600,260,,17,48,45.58,
LMG04-01,132,2004,1/11/2004 9:28,600,260,,19,27,44.01,
LMG04-01,132,2004,1/11/2004 9:28,600,260,,21,13,44.67,
LMG04-01,132,2004,1/11/2004 9:28,600,260,,23,0,43.67,
LMG04-01,142,2004,1/11/2004 22:32,500,220,,1,2820,43.43,
LMG04-01,142,2004,1/11/2004 22:32,500,220,,3,1997,45.17,
LMG04-01,142,2004,1/11/2004 22:32,500,220,,5,997,44.13,
LMG04-01,142,2004,1/11/2004 22:32,500,220,,7,739,40.58,
LMG04-01,142,2004,1/11/2004 22:32,500,220,,9,383,41.89,
LMG04-01,142,2004,1/11/2004 22:32,500,220,,11,252,41.34,
LMG04-01,142,2004,1/11/2004 22:32,500,220,,13,100,44.87,
LMG04-01,142,2004,1/11/2004 22:32,500,220,,15,53,46.93,
LMG04-01,142,2004,1/11/2004 22:32,500,220,,17,39,52.62,
LMG04-01,142,2004,1/11/2004 22:32,500,220,,19,21,46.56,
LMG04-01,142,2004,1/11/2004 22:32,500,220,,21,8,51.89,
LMG04-01,142,2004,1/11/2004 22:32,500,220,,23,0,42.26,
LMG04-01,155,2004,1/12/2004 9:33,500,200,,1,1006,39.65,
LMG04-01,155,2004,1/12/2004 9:33,500,200,,3,751,-999,
LMG04-01,155,2004,1/12/2004 9:33,500,200,,5,501,-999,
LMG04-01,155,2004,1/12/2004 9:33,500,200,,7,350,-999,
LMG04-01,155,2004,1/12/2004 9:33,500,200,,9,250,-999,
LMG04-01,155,2004,1/12/2004 9:33,500,200,,11,129,-999,
LMG04-01,155,2004,1/12/2004 9:33,500,200,,13,59,-999,
LMG04-01,155,2004,1/12/2004 9:33,500,200,,15,38,-999,
LMG04-01,155,2004,1/12/2004 9:33,500,200,,17,10,-999,
LMG04-01,155,2004,1/12/2004 9:33,500,200,,21,0,-999,
LMG04-01,167,2004,1/12/2004 16:20,500,180,,1,393,39.21,
LMG04-01,167,2004,1/12/2004 16:20,500,180,,3,300,38.36,
LMG04-01,167,2004,1/12/2004 16:20,500,180,,5,200,37.45,
LMG04-01,167,2004,1/12/2004 16:20,500,180,,7,100,38.64,
LMG04-01,167,2004,1/12/2004 16:20,500,180,,11,76,38.2,
LMG04-01,167,2004,1/12/2004 16:20,500,180,,13,40,41.33,
LMG04-01,167,2004,1/12/2004 16:20,500,180,,15,28,41.96,
LMG04-01,167,2004,1/12/2004 16:20,500,180,,17,16,44.9,
LMG04-01,167,2004,1/12/2004 16:20,500,180,,19,6,43.56,
LMG04-01,167,2004,1/12/2004 16:20,500,180,,21,0,42.2,
LMG04-01,174,2004,1/12/2004 19:10,500,160,,1,300,39.42,
LMG04-01,174,2004,1/12/2004 19:10,500,160,,3,250,40.57,
LMG04-01,174,2004,1/12/2004 19:10,500,160,,5,200,38.65,
LMG04-01,174,2004,1/12/2004 19:10,500,160,,7,150,39.73,
LMG04-01,174,2004,1/12/2004 19:10,500,160,,9,101,36.1,
LMG04-01,174,2004,1/12/2004 19:10,500,160,,13,72,43.06,
LMG04-01,174,2004,1/12/2004 19:10,500,160,,14,35,41.65,
LMG04-01,174,2004,1/12/2004 19:10,500,160,,17,11,43.25,
LMG04-01,174,2004,1/12/2004 19:10,500,160,,21,0,43.07,
LMG04-01,183,2004,1/13/2004 1:03,500,140,,1,365,36.57,
LMG04-01,183,2004,1/13/2004 1:03,500,140,,3,300,37.68,
LMG04-01,183,2004,1/13/2004 1:03,500,140,,5,200,39.28,
LMG04-01,183,2004,1/13/2004 1:03,500,140,,7,100,39.73,
LMG04-01,183,2004,1/13/2004 1:03,500,140,,11,68,44.66,
LMG04-01,183,2004,1/13/2004 1:03,500,140,,13,35,42.86,
LMG04-01,183,2004,1/13/2004 1:03,500,140,,17,12,48,
LMG04-01,183,2004,1/13/2004 1:03,500,140,,21,0,44.81,
LMG04-01,196,2004,1/13/2004 9:33,500,120,,1,678,39.28,
LMG04-01,196,2004,1/13/2004 9:33,500,120,,3,446,39.59,
LMG04-01,196,2004,1/13/2004 9:33,500,120,,5,350,36.44,
LMG04-01,196,2004,1/13/2004 9:33,500,120,,7,250,38.9,
LMG04-01,196,2004,1/13/2004 9:33,500,120,,9,124,38.72,
LMG04-01,196,2004,1/13/2004 9:33,500,120,,11,84,42.06,
LMG04-01,196,2004,1/13/2004 9:33,500,120,,13,43,42.99,
LMG04-01,196,2004,1/13/2004 9:33,500,120,,15,32,41.53,
LMG04-01,196,2004,1/13/2004 9:33,500,120,,17,17,43.42,
LMG04-01,196,2004,1/13/2004 9:33,500,120,,21,0,44.76,
LMG04-01,203,2004,1/13/2004 12:42,500,100,,1,477,40.31,
LMG04-01,203,2004,1/13/2004 12:42,500,100,,3,400,41.53,
LMG04-01,203,2004,1/13/2004 12:42,500,100,,5,301,41.12,
LMG04-01,203,2004,1/13/2004 12:42,500,100,,7,151,40.8,
LMG04-01,203,2004,1/13/2004 12:42,500,100,,9,72,41.77,
LMG04-01,203,2004,1/13/2004 12:42,500,100,,11,42,43.17,
LMG04-01,203,2004,1/13/2004 12:42,500,100,,15,27,43.44,
LMG04-01,203,2004,1/13/2004 12:42,500,100,,17,15,43.87,
LMG04-01,203,2004,1/13/2004 12:42,500,100,,21,0,46.62,
LMG04-01,213,2004,1/13/2004 17:19,500,80,,1,500,40.83,
LMG04-01,213,2004,1/13/2004 17:19,500,80,,3,400,39.32,
LMG04-01,213,2004,1/13/2004 17:19,500,80,,5,250,40.02,
LMG04-01,213,2004,1/13/2004 17:19,500,80,,7,151,40.58,
LMG04-01,213,2004,1/13/2004 17:19,500,80,,9,77,40.22,
LMG04-01,213,2004,1/13/2004 17:19,500,80,,11,50,41.01,
LMG04-01,213,2004,1/13/2004 17:19,500,80,,13,38,43.08,
LMG04-01,213,2004,1/13/2004 17:19,500,80,,15,27,43.71,
LMG04-01,213,2004,1/13/2004 17:19,500,80,,17,13,46.71,
LMG04-01,213,2004,1/13/2004 17:19,500,80,,21,0,46.22,
LMG04-01,222,2004,1/13/2004 23:03,500,60,,1,306,39.79,
LMG04-01,222,2004,1/13/2004 23:03,500,60,,3,200,39.18,
LMG04-01,222,2004,1/13/2004 23:03,500,60,,5,100,42.74,
LMG04-01,222,2004,1/13/2004 23:03,500,60,,7,63,40.98,
LMG04-01,222,2004,1/13/2004 23:03,500,60,,11,53,42.81,
LMG04-01,222,2004,1/13/2004 23:03,500,60,,13,27,44.59,
LMG04-01,222,2004,1/13/2004 23:03,500,60,,17,9,45.54,
LMG04-01,222,2004,1/13/2004 23:03,500,60,,21,0,46.15,
LMG04-01,237,2004,1/14/2004 10:36,550,20,,1,454,38.03,
LMG04-01,237,2004,1/14/2004 10:36,550,20,,3,300,41.86,
LMG04-01,237,2004,1/14/2004 10:36,550,20,,5,201,38.48,
LMG04-01,237,2004,1/14/2004 10:36,550,20,,7,100,39.54,
LMG04-01,237,2004,1/14/2004 10:36,550,20,,11,54,39.07,
LMG04-01,237,2004,1/14/2004 10:36,550,20,,13,31,41.59,
LMG04-01,237,2004,1/14/2004 10:36,550,20,,17,13,43.12,
LMG04-01,237,2004,1/14/2004 10:36,550,20,,21,0,44.59,
LMG04-01,241,2004,1/14/2004 14:38,585,10,,1,401,39.38,
LMG04-01,241,2004,1/14/2004 14:38,585,10,,3,299,38.1,
LMG04-01,241,2004,1/14/2004 14:38,585,10,,5,199,39.59,
LMG04-01,241,2004,1/14/2004 14:38,585,10,,9,100,37.63,
LMG04-01,241,2004,1/14/2004 14:38,585,10,,11,54,38.85,
LMG04-01,241,2004,1/14/2004 14:38,585,10,,13,21,38.55,
LMG04-01,241,2004,1/14/2004 14:38,585,10,,17,9,43.29,
LMG04-01,241,2004,1/14/2004 14:38,585,10,,21,0,44.23,
LMG04-01,247,2004,1/14/2004 21:19,,,PAL B,1,49,44.84,
LMG04-01,247,2004,1/14/2004 21:19,,,PAL B,5,29,45.38,
LMG04-01,247,2004,1/14/2004 21:19,,,PAL B,9,12,48.22,
LMG04-01,247,2004,1/14/2004 21:19,,,PAL B,15,0,47.33,
LMG04-01,249,2004,1/14/2004 22:47,,,PAL E,3,50,44.8,
LMG04-01,249,2004,1/14/2004 22:47,,,PAL E,5,29,42.39,
LMG04-01,249,2004,1/14/2004 22:47,,,PAL E,9,11,45.6,
LMG04-01,249,2004,1/14/2004 22:47,,,PAL E,13,0,46.74,
LMG04-01,326,2004,1/17/2004 23:12,453,105,,3,10,45.29,
LMG04-01,343,2004,1/18/2004 11:37,400,40,,1,189,38.73,
LMG04-01,343,2004,1/18/2004 11:37,400,40,,3,150,39.61,
LMG04-01,343,2004,1/18/2004 11:37,400,40,,5,101,39.57,
LMG04-01,343,2004,1/18/2004 11:37,400,40,,11,58,42.02,
LMG04-01,343,2004,1/18/2004 11:37,400,40,,15,31,46.27,
LMG04-01,343,2004,1/18/2004 11:37,400,40,,17,13,47.4,
LMG04-01,343,2004,1/18/2004 11:37,400,40,,21,0,318.16,
LMG04-01,351,2004,1/18/2004 13:49,400,60,,1,348,-999,
LMG04-01,351,2004,1/18/2004 13:49,400,60,,3,200,39.99,
LMG04-01,351,2004,1/18/2004 13:49,400,60,,5,101,42.63,
LMG04-01,351,2004,1/18/2004 13:49,400,60,,11,57,42.81,
LMG04-01,351,2004,1/18/2004 13:49,400,60,,15,26,51.53,
LMG04-01,351,2004,1/18/2004 13:49,400,60,,17,14,53.82,
LMG04-01,351,2004,1/18/2004 13:49,400,60,,21,0,53.13,
LMG04-01,362,2004,1/18/2004 18:16,400,80,,1,321,45.22,
LMG04-01,362,2004,1/18/2004 18:16,400,80,,3,200,43.62,
LMG04-01,362,2004,1/18/2004 18:16,400,80,,5,100,42.72,
LMG04-01,362,2004,1/18/2004 18:16,400,80,,11,50,43.85,
LMG04-01,362,2004,1/18/2004 18:16,400,80,,15,27,48.92,
LMG04-01,362,2004,1/18/2004 18:16,400,80,,17,13,48.69,
LMG04-01,362,2004,1/18/2004 18:16,400,80,,21,0,50.62,
LMG04-01,373,2004,1/19/2004 0:05,400,100,,1,344,46.37,
LMG04-01,373,2004,1/19/2004 0:05,400,100,,3,250,53.26,
LMG04-01,373,2004,1/19/2004 0:05,400,100,,5,150,39.87,
LMG04-01,373,2004,1/19/2004 0:05,400,100,,9,71,40.82,
LMG04-01,373,2004,1/19/2004 0:05,400,100,,11,57,42.3,
LMG04-01,373,2004,1/19/2004 0:05,400,100,,13,33,44.7,
LMG04-01,373,2004,1/19/2004 0:05,400,100,,17,13,48.59,
LMG04-01,373,2004,1/19/2004 0:05,400,100,,21,0,51.7,
LMG04-01,387,2004,1/19/2004 9:07,400,120,,1,340,41.17,
LMG04-01,387,2004,1/19/2004 9:07,400,120,,3,250,41.1,
LMG04-01,387,2004,1/19/2004 9:07,400,120,,5,125,40.95,
LMG04-01,387,2004,1/19/2004 9:07,400,120,,7,81,47.48,
LMG04-01,387,2004,1/19/2004 9:07,400,120,,11,50,43.34,
LMG04-01,387,2004,1/19/2004 9:07,400,120,,13,38,45.67,
